Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Valor Fixo,Segmento,Cor,Tipo de cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Tracção,Emissões CO2,Inspecção válida até,Registo(s),Origem,Não fumador,Consumo Urbano,Consumo Extra Urbano,Condição,Preco,ID Anuncio,Data Anuncio,Aceita retoma,Possibilidade de financiamento,Garantia de Stand (incl. no preço),Classe do veículo,Livro de Revisões completo,2º Chave,IVA Discriminado,IVA dedutível,Autonomia Máxima,Consumo Combinado,Autonomia,Capacidade da bateria,Bateria,IUC,Filtro de partículas,Clássico,Sub-modelo,Garantia de Fábrica até,ou até,Consumo,Valor sem ISV,Site,Portugal
Profissional,Mercedes-Benz,GLA 45 AMG,4-Matic,Gasolina,Outubro,2018,20 625 km,1 991 cm3,381 cv,Sim,SUV / TT,Vermelho,Metalizado,Automática,7,5,5,Integral,219 g/km,,1,Importado,Sim,,,Usados,54 990        EUR,8087067649,13 Julho 2023,Sim,Sim,36 Meses,Classe 1,Sim,Sim,Sim,Sim,,,,,,,,,Classe GLA,,,,,StandVirtual,Yes
Profissional,BMW,330,e Touring Auto,Híbrido (Gasolina),Junho,2021,79 684 km,1 998 cm3,292 cv,,Carrinha,Cinzento,Metalizado,Automática,8,5,5,Tracção traseira,31 g/km,,,Nacional,,,,Usados,48 450        EUR,8089421261,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,Sim,,,,,,,,,,,Série 3,,,,,StandVirtual,Yes
Profissional,BMW,740,e iPerformance Pack M,Híbrido (Gasolina),Agosto,2017,90 513 km,1 998 cm3,326 cv,,Sedan,Preto,Metalizado,Automática,,4,5,,,,,Nacional,Sim,,,Usados,53 950        EUR,8088783039,13 Julho 2023,,Sim,18 Meses,,Sim,Sim,,,,,,,,,,,Série 7,,,,,StandVirtual,Yes
Profissional,Land Rover,Discovery,2.0 SD4 HSE Lusury Auto,Diesel,Fevereiro,2018,63 000 km,1 999 cm3,240 cv,,SUV / TT,Branco,,Automática,,5,7,Integral,,01/02/2024,,Nacional,Sim,,,Usados,55 990        EUR,8088350548,13 Julho 2023,Sim,Sim,18 Meses,,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,A4 Avant,35 TDI Advanced S tronic,Diesel,Agosto,2022,25 000 km,1 968 cm3,163 cv,Sim,Carrinha,Azul,,Automática,,5,5,,,,,,,,,Usados,47 490        EUR,8089371441,13 Julho 2023,Sim,Sim,36 Meses,Classe 1,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Volvo,XC 40,,Híbrido (Gasolina),Agosto,2021,12 000 km,1 477 cm3,262 cv,,SUV / TT,Preto,,Automática,7,5,5,Tracção dianteira,,,,Nacional,,,,Usados,46 700        EUR,8090033293,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,,,Sim,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,420 Gran Coupé,d Pack M Auto,Diesel,Janeiro,2022,22 713 km,1 995 cm3,190 cv,Sim,Sedan,Preto,Metalizado,Automática,8,5,5,Tracção traseira,129 g/km,,,,Sim,,,Usados,55 000        EUR,8090033288,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,,,Série 4,,,,,StandVirtual,Yes
Profissional,Jeep,Wrangler,2.8 CRD MTX Sport,Diesel,Março,2010,51 000 km,2 777 cm3,177 cv,,SUV / TT,Preto,Mate,Manual,6,3,2,,,,,,,,,Usados,52 990        EUR,8087632795,13 Julho 2023,,Sim,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,520,d Pack M Auto,Diesel,Maio,2020,30 000 km,1 995 cm3,190 cv,,Carrinha,Azul,Metalizado,Automática,8,5,5,Tracção traseira,,,,Nacional,,,,Usados,49 990        EUR,8088832945,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,,,Série 5,,,,,StandVirtual,Yes
Particular,Volvo,XC 40,1.5 T5 PHEV Inscription Expression,Híbrido (Gasolina),Dezembro,2020,31 000 km,1 477 cm3,262 cv,Sim,SUV / TT,Preto,Metalizado,Automática,7,5,5,Tracção dianteira,47 g/km,,1,Nacional,,,,Usados,47 900        EUR,8089802235,13 Julho 2023,,,,Classe 1,Sim,Sim,,,40 km,,,,,145 €,,,,,,,,StandVirtual,Yes
Profissional,BMW,530,,Diesel,Julho,2021,117 000 km,2 993 cm3,286 cv,,Carrinha,Cinzento,Metalizado,Automática,,5,5,,,,,Nacional,Sim,,,Usados,55 500        EUR,8089779059,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,Sim,,,,,,,,,,,Série 5,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,A 250,e,Híbrido (Gasolina),Novembro,2022,8 136 km,1 332 cm3,218 cv,,Citadino,Cinzento,,Automática,,4,5,,,,,Nacional,,,,Usados,49 500        EUR,8089552879,13 Julho 2023,Sim,Sim,18 Meses,,,,,Sim,,,,,,,,,Classe A,,,,,StandVirtual,Yes
Particular,Mercedes-Benz,CLA 45 AMG,4Matic Shooting Brake 7G-DCT,Gasolina,Maio,2017,69 000 km,1 991 cm3,381 cv,,Coupé,Preto,Metalizado,Automática,,5,,,,,,,,"9,20 l/100km",,Usados,47 500        EUR,8090032191,13 Julho 2023,,,,,,,,,,,,,,,,,Classe CLA,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 200,Avantgarde,Gasolina,Junho,2021,15 024 km,1 496 cm3,204 cv,Sim,Sedan,Cinzento,Metalizado,Automática,9,5,5,Tracção traseira,,,,Nacional,,"9,30 l/100km",,Usados,45 990        EUR,8089129081,13 Julho 2023,Sim,Sim,24 Meses,Classe 1,Sim,Sim,Sim,,,,,,,,,,Classe C,,,,,StandVirtual,Yes
Profissional,Citroën,C5 X,1.6 Hybrid Shine Pack e-EAT8,Híbrido (Gasolina),Julho,2022,750 km,1 598 cm3,225 cv,Sim,Sedan,Cinzento,,Automática,,5,5,,30 g/km,,,,,,,Usados,47 500        EUR,8089816146,13 Julho 2023,,Sim,36 Meses,,,,,,,"6,50 l/100km",,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Macan,S,Diesel,Janeiro,2017,141 150 km,2 967 cm3,258 cv,Sim,SUV / TT,Cinzento,,Automática,,5,5,,,01/01/2025,,,Sim,,,Usados,57 450        EUR,8089249451,13 Julho 2023,,Sim,18 Meses,,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Ford,Ranger,2.0 EcoBlue CD Wildtrak 4WD Aut.,Diesel,Maio,2023,1 500 km,1 995 cm3,205 cv,,SUV / TT,Cinzento,,Automática,10,4,5,Integral,231 g/km,,,Nacional,Sim,,,Usados,58 900        EUR,8090032621,13 Julho 2023,Sim,Sim,36 Meses,,Sim,Sim,Sim,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Tesla,Model Y,Long Range Tração Integral,Eléctrico,Junho,2022,12 700 km,,351 cv,Sim,SUV / TT,Cinzento,Metalizado,Automática,,5,5,Integral,,09/06/2026,,Nacional,Sim,,,Usados,49 970        EUR,8089816406,13 Julho 2023,,,,Classe 1,Sim,Sim,,,533 km,,533 km,78 kWh,,,,,,09/06/2026,,"16,80 kWh/100km",,StandVirtual,Yes
Profissional,Alfa Romeo,Tonale,1.3 Plug-In Hybrid Edizione Speciale e-AWD,Híbrido (Gasolina),Março,2023,1 015 km,1 332 cm3,280 cv,Sim,SUV / TT,Cinzento,,Automática,6,5,5,Integral,38 g/km,,,Nacional,,,,Novos,52 250        EUR,8089816630,13 Julho 2023,Sim,,24 Meses,,,,,,,,,,,,,,,29/03/2025,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 300,de AMG Line,Híbrido (Diesel),Maio,2021,50 000 km,1 950 cm3,306 cv,Sim,Carrinha,Preto,,Automática,9,5,5,Tracção traseira,,,,,Sim,,,Usados,46 990        EUR,8089816465,13 Julho 2023,,Sim,18 Meses,Classe 1,Sim,Sim,Sim,Sim,,,,,,,,,Classe C,,,,,StandVirtual,Yes
Profissional,Alfa Romeo,Tonale,1.6 VGT-D Sprint,Diesel,Maio,2023,646 km,1 598 cm3,130 cv,Sim,SUV / TT,Vermelho,,Automática,6,5,,Tracção dianteira,147 g/km,,,Nacional,,,,Novos,49 250        EUR,8089816623,13 Julho 2023,Sim,,24 Meses,,,,,,,,,,,,,,,11/05/2025,,,,StandVirtual,Yes
Profissional,Land Rover,Discovery Sport,2.0 D165 R-Dynamic SE,Diesel,Março,2022,20 000 km,1 997 cm3,163 cv,Sim,SUV / TT,Cinzento,Metalizado,Manual,,5,7,,,,,Nacional,,,,Usados,52 500        EUR,8088709642,13 Julho 2023,Sim,Sim,36 Meses,Classe 1,Sim,Sim,,,,,,,,,,,,01/03/2025,,,,StandVirtual,Yes
Particular,Volvo,XC 90,2.0 D4 Inscription,Diesel,Outubro,2017,66 000 km,1 969 cm3,190 cv,Sim,SUV / TT,Preto,Metalizado,Automática,,5,7,Tracção dianteira,,,1,Nacional,Sim,"5,80 l/100km",,Usados,50 000        EUR,8087066276,13 Julho 2023,,,,Classe 1,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,X4,25 d xDrive xLine Pack M Auto,Diesel,Outubro,2018,99 000 km,1 995 cm3,231 cv,Sim,SUV / TT,Preto,Metalizado,Automática,8,5,5,,,,,Nacional,,,,Usados,56 500        EUR,8089637916,13 Julho 2023,Sim,Sim,18 Meses,,,Sim,Sim,,,,,,,,,,Série X,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d AMG Line,Diesel,Dezembro,2021,27 000 km,1 950 cm3,194 cv,Sim,Coupé,Preto,Metalizado,Automática,9,3,4,,,,,,Sim,"5,50 l/100km",,Usados,49 950        EUR,8088752513,1 Julho 2023,Sim,Sim,18 Meses,,Sim,Sim,,,,,,,,,,Sim,Classe C,,,,,StandVirtual,Yes
Particular,Skoda,Enyaq,iV 80,Eléctrico,Junho,2020,8 500 km,,204 cv,Sim,SUV / TT,Preto,Metalizado,Automática,,5,5,Tracção traseira,,01/06/2024,1,Importado,,,,Usados,49 700        EUR,8089286353,13 Julho 2023,,,,Classe 1,Sim,Sim,,,534 km,,536 km,77 kWh,Própria,,,,,15/12/2025,100 000 km,"16,70 kWh/100km",,StandVirtual,Yes
Profissional,Alfa Romeo,Tonale,1.3 Plug-In Hybrid Edizione Speciale e-AWD,Híbrido (Gasolina),Março,2023,663 km,1 332 cm3,280 cv,Sim,SUV / TT,Cinzento,,Automática,6,5,5,Integral,38 g/km,,,Nacional,,,,Usados,52 250        EUR,8089816502,13 Julho 2023,Sim,,24 Meses,,,,,,,,,,,,,,,29/03/2025,,,,StandVirtual,Yes
Profissional,Tesla,Model Y,Long-Range RWD,Eléctrico,Setembro,2021,7 706 km,,351 cv,,SUV / TT,Vermelho,,Automática,,5,5,,,,,Importado,,,,Usados,54 400        EUR,8087029290,13 Julho 2023,Sim,Sim,36 Meses,,,,,,,,,,Própria,,,,,,,,,StandVirtual,Yes
Profissional,BMW,X5,25 d sDrive,Diesel,Janeiro,2018,102 000 km,1 995 cm3,231 cv,,SUV / TT,Preto,,Automática,,5,5,Tracção traseira,139 g/km,,,Nacional,Sim,,,Usados,47 500        EUR,8089946466,13 Julho 2023,Sim,Sim,18 Meses,,,Sim,,,,,,,,,,,Série X,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d AMG Line,Diesel,Novembro,2019,128 000 km,1 950 cm3,194 cv,,Coupé,Branco,,Automática,,3,4,Tracção traseira,130 g/km,,,Nacional,Sim,,,Usados,48 500        EUR,8089946425,13 Julho 2023,Sim,Sim,18 Meses,,,Sim,,,,,,,,,,,Classe C,,,,,StandVirtual,Yes
Profissional,BMW,525,d Pack M Auto,Diesel,Agosto,2018,36 500 km,1 995 cm3,231 cv,Sim,Sedan,Preto,Metalizado,Automática,8,4,5,Tracção traseira,163 g/km,,,Nacional,Sim,,,Usados,54 146        EUR,8083917412,13 Julho 2023,Sim,Sim,24 Meses,Classe 1,,Sim,,,,"6,20 l/100km",,,,,,,Série 5,,,,,StandVirtual,Yes
Profissional,Porsche,Panamera,Standard,Diesel,Novembro,2012,90 000 km,2 967 cm3,250 cv,,Sedan,Preto,Metalizado,Automática,8,5,4,Tracção traseira,172 g/km,,,,Sim,,,Usados,47 990        EUR,8085610540,13 Julho 2023,Sim,Sim,36 Meses,,Sim,Sim,,,,,,,,,Sim,,,,,,,StandVirtual,Yes
Profissional,Porsche,Panamera,S e-Hybrid,Híbrido (Gasolina),Fevereiro,2014,100 000 km,2 995 cm3,416 cv,,Sedan,Cinzento,Metalizado,Automática,8,5,4,,,,,,Sim,8 l/100km,,Usados,47 890        EUR,8089101869,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,e-tron,55 quattro S line,Eléctrico,Junho,2019,94 250 km,,408 cv,Sim,SUV / TT,Cinzento,Metalizado,Automática,,5,5,,,01/06/2025,,Importado,Sim,,,Usados,55 900        EUR,8088898909,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,Sim,440 km,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,420 Gran Coupé,i Pack M Auto,Gasolina,Dezembro,2021,29 000 km,1 998 cm3,184 cv,Sim,Coupé,Preto,Metalizado,Automática,,5,5,,,,1,,Sim,,,Usados,54 650        EUR,8087904393,13 Julho 2023,Sim,Sim,36 Meses,Classe 1,Sim,Sim,,,,,,,,,,,Série 4,10/12/2024,,,,StandVirtual,Yes
Particular,Mercedes-Benz,CLS 350,d Shooting Brake,Diesel,Novembro,2017,33 358 km,2 987 cm3,258 cv,,Sedan,Cinzento,Metalizado,Automática,9,5,5,Tracção traseira,,,,,Sim,,,Usados,45 980        EUR,8088126449,13 Julho 2023,,,,Classe 1,,Sim,,,,,,,,,Sim,,Classe CLS,,,,,StandVirtual,Yes
Profissional,Jeep,Compass,1.3 TG 4Xe Upland,Híbrido (Gasolina),Maio,2023,1 000 km,1 332 cm3,240 cv,,SUV / TT,Cinzento,,Automática,6,5,5,Integral,46 g/km,,,Nacional,Sim,,,Usados,49 900        EUR,8089816461,13 Julho 2023,Sim,Sim,36 Meses,Classe 1,Sim,Sim,Sim,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,640 Gran Turismo,d xDrive Pack M,Diesel,Setembro,2019,110 250 km,2 993 cm3,320 cv,,SUV / TT,Branco,,Automática,,5,5,,,,,Nacional,Sim,"6,80 l/100km",,Usados,58 990        EUR,8088900843,13 Julho 2023,Sim,Sim,18 Meses,,Sim,Sim,,,,,,,,,Sim,,Série 6,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,S 350,d 4-Matic,Diesel,Fevereiro,2018,103 903 km,2 925 cm3,286 cv,Sim,Sedan,Cinzento,Metalizado,Automática,9,4,5,Integral,182 g/km,,,Nacional,,"7,50 l/100km","5,40 l/100km",Usados,59 900        EUR,8089602757,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,,,,,,,,,,Sim,,Classe S,,,,,StandVirtual,Yes
Profissional,BMW,X3,20 d xDrive Auto,Diesel,Abril,2018,98 500 km,1 995 cm3,190 cv,,SUV / TT,Branco,,Automática,8,5,5,Integral,136 g/km,,1,Nacional,Sim,,,Usados,47 900        EUR,8070343345,13 Julho 2023,Sim,Sim,36 Meses,,Sim,Sim,Sim,,,,,,,,Sim,,Série X,,,,,StandVirtual,Yes
Profissional,BMW,420 Gran Coupé,d Pack M Auto,Diesel,Julho,2021,37 000 km,1 995 cm3,190 cv,,Sedan,Azul,Metalizado,Automática,8,5,4,,,,1,Importado,Sim,"5,10 l/100km",,Usados,58 700        EUR,8087768003,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,Sim,,Série 4,,,,,StandVirtual,Yes
Particular,Mercedes-Benz,E 300,De Avantgarde,Híbrido (Diesel),Dezembro,2020,80 000 km,1 950 cm3,306 cv,Sim,Carrinha,Preto,Metalizado,Automática,,5,,,,,,,,,,Usados,50 900        EUR,8089891377,13 Julho 2023,,,,,,,,,,,49 km,,,,,,Classe E,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,CLA 220,d Shooting Brake AMG Line Aut.,Diesel,Janeiro,2020,112 000 km,1 950 cm3,190 cv,,Carrinha,Branco,,Automática,8,5,5,Tracção dianteira,,,,,Sim,,,Usados,46 900        EUR,8089700317,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,112 000 km,,,,,,,,Classe CLA,,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover Velar,2.0 D R-Dynamic,Diesel,Agosto,2018,109 000 km,1 999 cm3,180 cv,,SUV / TT,Cinzento,Metalizado,Automática,9,5,,Tracção dianteira,,,,,,"6,20 l/100km",,Usados,54 900        EUR,8088905089,13 Julho 2023,,,36 Meses,Classe 1,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Cayenne,,Diesel,Novembro,2016,103 000 km,3 000 cm3,263 cv,Sim,SUV / TT,Branco,,Automática,8,5,5,,,01/11/2024,,Nacional,Sim,,,Usados,59 990        EUR,8089274748,13 Julho 2023,Sim,Sim,18 Meses,,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,640 Gran Coupé,d xDrive Pack M,Diesel,Agosto,2014,108 000 km,2 993 cm3,313 cv,Sim,Coupé,Preto,Metalizado,Automática,8,4,4,,,,1,Nacional,Sim,,,Usados,47 500        EUR,8038003343,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,Sim,,,,,,,,,Sim,,Série 6,,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover Velar,2.0 D S,Diesel,Outubro,2017,85 000 km,1 999 cm3,180 cv,,SUV / TT,Preto,Metalizado,Automática,8,5,5,Integral,142 g/km,,1,,Sim,,,Usados,53 750        EUR,8084243474,13 Julho 2023,Sim,Sim,18 Meses,,Sim,Sim,,Sim,,,,,,,Sim,,,,,,,StandVirtual,Yes
Profissional,Tesla,Model S,100D,Eléctrico,Fevereiro,2018,131 000 km,,525 cv,,Sedan,Cinzento,,Automática,,5,5,,,,,,Sim,,,Usados,56 950        EUR,8089982938,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 43 AMG,4-Matic,Gasolina,Janeiro,2016,132 703 km,2 996 cm3,367 cv,,Carrinha,Branco,,Automática,9,5,5,,,,,Importado,Sim,,,Usados,48 999        EUR,8088429925,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,Sim,,,,,,,,,,,Classe C,,,,,StandVirtual,Yes
Profissional,BMW,M140i,,Gasolina,Janeiro,2018,54 169 km,2 998 cm3,340 cv,,Utilitário,Branco,,Automática,8,3,4,,,,,Importado,Sim,,,Usados,49 999        EUR,8088960749,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,Sim,,,,,,,,,,,Série 1,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 300,De AMG Line,Híbrido (Diesel),Maio,2019,80 000 km,1 950 cm3,306 cv,Sim,Sedan,Preto,Metalizado,Automática,9,4,5,Tracção traseira,33 g/km,,,Nacional,,,,Usados,45 999        EUR,8089675999,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,,,Classe E,,,,,StandVirtual,Yes
Profissional,Tesla,Model S,85D,Eléctrico,Abril,2016,168 000 km,,428 cv,Sim,Sedan,Preto,,Automática,,5,5,,,,,Importado,Sim,,,Usados,52 500        EUR,8088708002,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,Sim,,,,,,,Própria,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,CLA 220,,Diesel,Dezembro,2019,103 644 km,1 950 cm3,190 cv,,Sedan,Branco,,Automática,9,5,5,,,,,Importado,,,,Usados,52 250        EUR,8087785932,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,,Sim,,,,,,,,,,,Classe CLA,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLB 200,d AMG Line,Diesel,Novembro,2021,26 000 km,1 950 cm3,150 cv,,SUV / TT,Preto,,Automática,8,5,7,Tracção dianteira,,,1,Nacional,Sim,,,Usados,59 900        EUR,8088215892,13 Julho 2023,Sim,Sim,36 Meses,,Sim,Sim,,,,,,,,,,,Classe GLB,,,,,StandVirtual,Yes
Profissional,Audi,Q3 Sportback,,Híbrido (Gasolina),Junho,2022,6 000 km,1 395 cm3,245 cv,Sim,SUV / TT,Cinzento,,Automática,,5,5,,,,,,,,,Usados,49 900        EUR,8090032431,13 Julho 2023,,Sim,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Tesla,Model 3,Long-Range Dual Motor AWD,Eléctrico,Agosto,2021,8 085 km,,351 cv,,Sedan,Cinzento,,Automática,,4,5,,,,,Importado,,,,Usados,47 500        EUR,8086901328,13 Julho 2023,Sim,Sim,36 Meses,,,,,,,,,,Própria,,,,,,,,,StandVirtual,Yes
Profissional,Audi,Q4 Sportback e-tron,40 82 kWH,Eléctrico,Setembro,2022,19 000 km,,204 cv,Sim,SUV / TT,Branco,,Automática,,5,5,,,,,Nacional,,,,Usados,59 900        EUR,8089930351,13 Julho 2023,,,36 Meses,,,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLC 300,de Coupé 4Matic,Híbrido (Diesel),Abril,2021,85 000 km,1 950 cm3,320 cv,Sim,SUV / TT,Preto,Metalizado,Automática,9,5,5,Integral,46 g/km,,1,,Sim,,,Usados,63 500        EUR,8089555620,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,Sim,,Classe GLC,,,,,StandVirtual,Yes
Particular,BMW,730,d Pack M Auto,Diesel,Abril,2019,138 000 km,2 993 cm3,286 cv,,Sedan,Cinzento,Metalizado,Automática,8,4,5,Integral,155 g/km,,,Nacional,Sim,,,Usados,67 900        EUR,8090008937,11 Julho 2023,,,,Classe 1,Sim,Sim,,,,,,,,,Sim,,Série 7,,,,,StandVirtual,Yes
Profissional,BMW,X5,45 e xDrive Pack M,Híbrido (Gasolina),Junho,2021,69 900 km,2 998 cm3,394 cv,Sim,SUV / TT,Preto,Metalizado,Automática,,5,5,,,,,Nacional,Sim,,,Usados,88 600        EUR,8089399938,13 Julho 2023,Sim,Sim,18 Meses,,Sim,Sim,Sim,,,,,,,,,,Série X,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,A 45 AMG,S 4Matic+,Gasolina,Julho,2020,18 000 km,1 991 cm3,421 cv,Sim,Utilitário,Branco,Metalizado,Automática,8,5,5,Integral,205 g/km,,1,Nacional,Sim,,,Usados,65 950        EUR,8090033941,13 Julho 2023,Sim,Sim,18 Meses,,Sim,Sim,,,,,,,,,,,Classe A,,,,,StandVirtual,Yes
Profissional,BMW,M550d,xDrive Auto,Diesel,Julho,2018,136 500 km,2 993 cm3,400 cv,,Carrinha,Branco,,Automática,9,5,5,Integral,,,1,,Sim,,,Usados,62 900        EUR,8088905509,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,,,Série 5,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLC 300,e 4Matic,Híbrido (Gasolina),Dezembro,2021,31 000 km,1 991 cm3,320 cv,,SUV / TT,Preto,Metalizado,Automática,9,5,5,Integral,49 g/km,,1,Importado,Sim,,,Usados,65 850        EUR,8085680258,13 Julho 2023,,Sim,60 Meses,Classe 1,Sim,Sim,Sim,Sim,,,,,,,Sim,,Classe GLC,01/12/2026,,,,StandVirtual,Yes
Profissional,Porsche,718 Boxster,2.0 Style Edition PDK,Gasolina,Janeiro,2019,71 000 km,1 988 cm3,300 cv,,Cabrio,Branco,Metalizado,Automática,7,2,2,Tracção traseira,203 g/km,,,,Sim,,,Usados,74 000        EUR,8089723098,13 Julho 2023,Sim,Sim,18 Meses,,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Macan,Standard,Gasolina,Setembro,2020,57 000 km,1 984 cm3,245 cv,Sim,SUV / TT,Preto,,Automática,7,5,5,,,,1,Importado,,,,Usados,76 900        EUR,8090039237,13 Julho 2023,Sim,,18 Meses,Classe 1,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Porsche,Panamera,4 E-Hybrid,Híbrido (Gasolina),Agosto,2017,37 000 km,2 894 cm3,462 cv,,Sedan,Cinzento,Metalizado,Automática,8,5,4,Integral,45 g/km,22/08/2023,1,Nacional,Sim,,,Usados,89 000        EUR,8089903720,13 Julho 2023,,,,Classe 1,Sim,Sim,,,700 km,,,,,540 €,,,,,89 000 km,,,StandVirtual,Yes
Profissional,Mercedes-Benz,SLS 63 AMG,Standard,Gasolina,Julho,2010,19 000 km,6 208 cm3,571 cv,Sim,Coupé,Preto,Metalizado,Automática,7,2,2,Tracção traseira,,,1,Nacional,Sim,"19,90 l/100km",,Usados,271 950        EUR,8086184461,13 Julho 2023,Sim,Sim,18 Meses,Classe 1,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Audi,e-tron,55 quattro S line,Eléctrico,Setembro,2021,18 500 km,,408 cv,,SUV / TT,Cinzento,Metalizado,Automática,,5,5,Integral,,21/09/2026,1,Nacional,Sim,,,Usados,70 000        EUR,8090038087,13 Julho 2023,,,,Classe 1,Sim,Sim,,,420 km,,420 km,,Própria,,,,,20/09/2029,160 000 km,"22,50 kWh/100km",,StandVirtual,Yes
Profissional,Mercedes-Benz,GLC 300,de Coupé 4Matic,Híbrido (Diesel),Fevereiro,2021,59 500 km,1 950 cm3,320 cv,,SUV / TT,Branco,Metalizado,Automática,9,5,5,Integral,46 g/km,18/02/2025,1,,Sim,,,Usados,69 900        EUR,8089776777,13 Julho 2023,,Sim,18 Meses,Classe 1,Sim,Sim,,,980 km,,,,,140 €,Sim,,Classe GLC,,,,,StandVirtual,Yes
Profissional,Porsche,718 Boxster,2.0 PDK,Gasolina,Setembro,2016,45 000 km,1 988 cm3,300 cv,,Cabrio,Preto,Metalizado,Automática,7,2,2,Tracção traseira,,,,,Sim,,,Usados,63 990        EUR,8087803855,13 Julho 2023,,,18 Meses,Classe 1,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d 4Matic All-Terrain,Diesel,Julho,2022,20 900 km,1 993 cm3,200 cv,Sim,Carrinha,Branco,,Automática,,5,5,,,,,Nacional,,,,Usados,67 700        EUR,8089159525,13 Julho 2023,,,24 Meses,,,,,,,5 l/100km,,,,,,,Classe C,,,,,StandVirtual,Yes
Profissional,Porsche,Cayenne,Turbo GT,Gasolina,Janeiro,2022,28 700 km,3 996 cm3,640 cv,Sim,SUV / TT,Preto,Metalizado,Automática,,5,4,,,,1,Nacional,Sim,"16,60 l/100km",,Usados,284 990        EUR,8089215226,13 Julho 2023,,Sim,18 Meses,,Sim,,Sim,Sim,,,,,,,Sim,,,,,,,StandVirtual,Yes
Profissional,Audi,TT RS Coupé,2.5 TFSi quattro S tronic,Gasolina,Outubro,2016,111 000 km,2 480 cm3,400 cv,,Coupé,Branco,,Automática,,3,4,,,11/10/2024,,Importado,,,,Usados,69 000        EUR,8089236344,13 Julho 2023,Sim,Sim,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
