Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Tracção,Emissões CO2,Consumo Urbano,Consumo Extra Urbano,Condição,Preco,ID Anuncio,Data Anuncio,Link,Valor Fixo,Aceita retoma,Possibilidade de financiamento,Tipo de cor,Classe do veículo,Garantia de Stand (incl. no preço),Registo(s),Origem,Não fumador,2º Chave,Inspecção válida até,Livro de Revisões completo,Sub-modelo,IUC,IVA Discriminado,Filtro de partículas,Autonomia,Bateria,Gancho de Reboque,Consumo,Capacidade da bateria,Autonomia Máxima,Consumo Combinado,Garantia de Fábrica até,ou até,Site,Portugal,Data
Particular,Smart,ForTwo Coupé,,Diesel,Janeiro,2012,166 000 km,799 cm3,54 cv,Coupé,Cinzento,Automática,,3,,,,,,Usados,6 500        EUR,8090730252,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-ID8PxSxe.html,,,,,,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,BMW,i3,,Eléctrico,Junho,2015,71 000 km,,170 cv,Citadino,Branco,Automática,,5,4,,13 g/km,,,Usados,14 600        EUR,8090730502,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-i3-ID8PxSBg.html,,,,Mate,Classe 1,,,,,Sim,,,Série i,108 €,,,250 km,,,8 kWh/100km,64 kWh,280 km,,,,StandVirtual,Yes,2023-09-30
Profissional,Toyota,Yaris,1.4 D-4D Comfort,Diesel,Novembro,2014,146 157 km,1 364 cm3,90 cv,Citadino,Cinzento,Manual,6,5,5,Tracção dianteira,91 g/km,"4,20 l/100km","3,10 l/100km",Usados,13 190        EUR,8090320342,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/toyota-yaris-1-4-d-4d-comfort-ID8Pv9TM.html,,,,Metalizado,Classe 1,24 Meses,1,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,SEAT,Ibiza,1.0 Style,Gasolina,Julho,2019,63 768 km,999 cm3,80 cv,Utilitário,Azul,Manual,5,5,5,Tracção dianteira,122 g/km,"6,10 l/100km","4,30 l/100km",Usados,13 740        EUR,8090708920,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-0-style-ID8PxMZa.html,,Sim,Sim,,Classe 1,18 Meses,,Nacional,,Sim,,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,Ford,KA,1.3 TDCi Titanium X,Diesel,Março,2012,150 000 km,1 248 cm3,75 cv,Citadino,Branco,Manual,5,3,,Tracção dianteira,112 g/km,"5,20 l/100km","3,70 l/100km",Usados,7 300        EUR,8090577730,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/ford-ka-1-3-tdci-titanium-x-ID8PxeRc.html,,,,,,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Smart,ForTwo Coupé,,Gasolina,Fevereiro,2019,20 084 km,999 cm3,71 cv,Pequeno citadino,Branco,Manual,,2,2,,,,,Usados,13 900        EUR,8088682625,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-ID8PphQZ.html,Sim,,,,Classe 1,18 Meses,1,Nacional,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,2008,1.2 PureTech Allure EAT6,Gasolina,Outubro,2017,110 830 km,1 199 cm3,110 cv,SUV / TT,Preto,Automática,6,5,5,Tracção dianteira,,"6,60 l/100km",,Usados,13 700        EUR,8088438176,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-allure-eat6-ID8Poggg.html,Sim,,Sim,Metalizado,Classe 1,18 Meses,1,Importado,,Sim,17/10/2023,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Renault,Clio,0.9 TCe Limited,Gasolina,Novembro,2018,79 838 km,898 cm3,90 cv,Citadino,Cinzento,Manual,5,5,5,Tracção dianteira,,"6,30 l/100km",,Usados,12 600        EUR,8087923624,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-clio-0-9-tce-limited-ID8Pm6p2.html,Sim,,Sim,Metalizado,Classe 1,18 Meses,1,Importado,,Sim,28/11/2024,,,103 €,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Nissan,Juke,1.5 dCi N-Connecta Tecto Panoramico,Diesel,Junho,2015,131 015 km,1 461 cm3,110 cv,Citadino,Cinzento,Manual,6,5,5,,,,,Usados,14 990        EUR,8088733788,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-juke-1-5-dci-n-connecta-tecto-panoramico-ID8Ppwac.html,Sim,Sim,,,Classe 1,18 Meses,,,Sim,Sim,,,,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Audi,A1,1.6 TDI S-line 99g,Diesel,Março,2013,169 000 km,1 598 cm3,105 cv,Citadino,Branco,Manual,5,3,4,,,,,Usados,14 490        EUR,8090610138,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a1-1-6-tdi-s-line-99g-ID8PxnhU.html,Sim,Sim,,,Classe 1,18 Meses,1,,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Renault,Mégane,1.5 dCi Dynamique S,Diesel,Setembro,2014,189 000 km,1 461 cm3,95 cv,Utilitário,Cinzento,Manual,6,5,5,Tracção dianteira,105 g/km,"4,90 l/100km","3,50 l/100km",Usados,9 999        EUR,8090316379,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-mgane-1-5-dci-dynamique-s-ID8Pv8RR.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,2,Nacional,Sim,Sim,,Sim,,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Nissan,Qashqai,1.5 dCi ECO Acenta,Diesel,Novembro,2010,131 676 km,1 461 cm3,109 cv,SUV / TT,Cinzento,Manual,6,5,5,Tracção dianteira,130 g/km,"5,70 l/100km","4,50 l/100km",Usados,12 490        EUR,8090255535,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-dci-eco-acenta-ID8PwT2w.html,,,,Metalizado,Classe 1,18 Meses,2,Nacional,Sim,Sim,11/11/2023,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Alfa Romeo,MiTo,1.3 JTDM,Diesel,Março,2011,195 000 km,1 598 cm3,120 cv,Citadino,Vermelho,Manual,,3,4,,,,,Usados,7 800        EUR,8090679472,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/alfa-romeo-mito-1-3-jtdm-ID8PxFkc.html,,,Sim,Metalizado,,36 Meses,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Smart,ForTwo Coupé,0.8 cdi Pure 54,Diesel,Janeiro,2013,154 000 km,799 cm3,54 cv,Coupé,Outra,Automática,,2,2,,,,,Usados,8 350        EUR,8090073821,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-0-8-cdi-pure-54-ID8Pw7LD.html,,Sim,Sim,,,18 Meses,,Importado,Sim,Sim,,,,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Nissan,Juke,1.5 dCi N-Connecta,Diesel,Junho,2015,151 000 km,1 461 cm3,110 cv,SUV / TT,Cinzento,Manual,,5,5,,,,,Usados,14 500        EUR,8090073864,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-juke-1-5-dci-n-connecta-ID8Pw7Mk.html,,Sim,Sim,,,18 Meses,,Nacional,Sim,Sim,,,,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,318,d Touring Navigation Sport,Diesel,Janeiro,2011,149 000 km,1 995 cm3,143 cv,Carrinha,Preto,Manual,,5,5,,,,,Usados,14 900        EUR,8090104283,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-318-d-touring-navigation-sport-ID8PwfGX.html,,Sim,Sim,,,18 Meses,,Nacional,Sim,Sim,,,Série 3,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Smart,ForTwo Coupé,0.8 cdi Pulse 54,Diesel,Janeiro,2011,151 000 km,799 cm3,54 cv,Coupé,Preto,Automática,,3,2,,87 g/km,,,Usados,7 250        EUR,8090180512,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-0-8-cdi-pulse-54-ID8Pwzvs.html,,Sim,Sim,,,18 Meses,,Nacional,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Citroën,C4 Cactus,1.2 PureTech Shine,Gasolina,Maio,2015,128 000 km,1 199 cm3,110 cv,Citadino,Cinzento,Manual,,5,5,Tracção dianteira,,,,Usados,13 900        EUR,8090104279,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/citron-c4-cactus-1-2-puretech-shine-ID8PwfGT.html,,Sim,Sim,,,18 Meses,,Importado,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Audi,A1 Sportback,1.2 TFSi Advance,Gasolina,Outubro,2013,149 000 km,1 197 cm3,86 cv,Citadino,Preto,Manual,5,5,5,Tracção dianteira,,"6,20 l/100km",,Usados,13 900        EUR,8088036161,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a1-sportback-1-2-tfsi-advance-ID8PmzG9.html,,Sim,Sim,Metalizado,Classe 1,18 Meses,1,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mazda,5,MZR-CD 1.6 Superior Wagon,Diesel,Março,2012,205 000 km,1 560 cm3,115 cv,Monovolume,Cinzento,Manual,6,5,7,Tracção dianteira,138 g/km,"6,40 l/100km","4,60 l/100km",Usados,12 900        EUR,8089895005,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mazda-5-mzr-cd-1-6-superior-wagon-ID8Punfw.html,,Sim,Sim,Metalizado,Classe 1,18 Meses,1,,Sim,Sim,,Sim,,160 €,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,207,1.4 HDi Premium,Diesel,Julho,2011,147 000 km,1 398 cm3,68 cv,Utilitário,Cinzento,Manual,5,5,5,Tracção dianteira,120 g/km,"5,80 l/100km","3,80 l/100km",Usados,6 499        EUR,8089990679,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-207-1-4-hdi-premium-ID8PuM8D.html,Sim,,,,,18 Meses,2,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Renault,Clio,1.2 TCE GT J15,Gasolina,Agosto,2011,130 000 km,1 149 cm3,101 cv,Utilitário,Cinzento,Manual,5,3,5,Tracção dianteira,125 g/km,7 l/100km,"4,50 l/100km",Usados,5 699        EUR,8090095482,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-clio-1-2-tce-gt-j15-ID8Pwdp0.html,Sim,,,,,18 Meses,2,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Fiat,500,1.2 Lounge S&S,Gasolina,Julho,2019,86 000 km,1 242 cm3,69 cv,Citadino,Branco,Manual,5,3,4,,,,,Usados,12 400        EUR,8085751274,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/fiat-500-1-2-lounge-s-s-ID8PcZh8.html,,Sim,Sim,,Classe 1,18 Meses,,Nacional,Sim,Sim,01/07/2023,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,108,1.0 VTi Active,Gasolina,Junho,2019,84 000 km,998 cm3,72 cv,Utilitário,Cinzento,Manual,5,5,4,,,,,Usados,10 490        EUR,8088173590,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-108-1-0-vti-active-ID8Pn9qK.html,,Sim,Sim,Metalizado,,18 Meses,,Nacional,Sim,Sim,01/03/2024,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,VW,Golf Variant,1.6 TDi GPS Edition,Diesel,Janeiro,2017,238 000 km,1 598 cm3,110 cv,Carrinha,Cinzento,Manual,5,5,5,Tracção dianteira,105 g/km,"4,70 l/100km","3,70 l/100km",Usados,10 999        EUR,8090299741,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-gps-edition-ID8Pv4xw.html,Sim,Sim,Sim,Metalizado,,18 Meses,1,Nacional,Sim,Sim,,Sim,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Smart,ForTwo Coupé,1.0 mhd Pure 71,Gasolina,Julho,2010,87 000 km,999 cm3,71 cv,Cabrio,Cinzento,Automática,5,2,2,Tracção traseira,99 g/km,"4,60 l/100km",4 l/100km,Usados,7 900        EUR,8089913769,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-1-0-mhd-pure-71-ID8Pus89.html,,Sim,Sim,Mate,Classe 1,18 Meses,,Importado,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Ford,Focus SW,1.5 TDCi Titanium,Diesel,Fevereiro,2017,200 000 km,1 499 cm3,120 cv,Carrinha,Cinzento,Manual,6,5,5,Tracção dianteira,99 g/km,"4,30 l/100km","3,40 l/100km",Usados,10 999        EUR,8090131762,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/ford-focus-sw-1-5-tdci-titanium-ID8PwmQa.html,Sim,,,,,18 Meses,2,Nacional,,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Renault,Captur,ENERGY TCe 90 S&S Life,Gasolina,Julho,2017,81 000 km,898 cm3,90 cv,SUV / TT,Dourado,Manual,5,5,5,Tracção dianteira,114 g/km,6 l/100km,"4,50 l/100km",Usados,14 950        EUR,8090074873,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-captur-energy-tce-90-s-s-life-ID8Pw82B.html,,Sim,Sim,Metalizado,Classe 1,18 Meses,1,Importado,Sim,,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Nissan,Juke,1.5 dCi N-Connecta,Diesel,Maio,2015,118 000 km,1 461 cm3,110 cv,SUV / TT,Branco,Manual,6,5,5,Tracção dianteira,149 g/km,"5,20 l/100km","4,40 l/100km",Usados,14 750        EUR,8089994718,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-juke-1-5-dci-n-connecta-ID8PuNbM.html,Sim,Sim,Sim,Pérola,Classe 1,18 Meses,1,Nacional,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,Peugeot,2008,1.6 e-HDi Allure,Diesel,Janeiro,2015,145 000 km,1 560 cm3,92 cv,SUV / TT,Cinzento,Manual,5,5,5,Tracção dianteira,103 g/km,"4,70 l/100km","3,60 l/100km",Usados,12 990        EUR,8090364477,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-6-e-hdi-allure-ID8PvlnD.html,,,,Metalizado,Classe 1,,1,Importado,,,08/01/2024,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,2008,1.6 BlueHDi Allure,Diesel,Dezembro,2015,185 000 km,1 560 cm3,120 cv,SUV / TT,Branco,Manual,6,5,5,Tracção dianteira,,"4,30 l/100km",,Usados,12 900        EUR,8090704999,28 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-6-bluehdi-allure-ID8PxLXW.html,Sim,Sim,Sim,,Classe 1,18 Meses,2,Importado,Sim,Sim,28/12/2024,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,Peugeot,508 RXH,,Híbrido (Diesel),Março,2012,276 000 km,1 997 cm3,200 cv,Carrinha,Castanho,Automática,6,5,5,Integral,107 g/km,,,Usados,8 990        EUR,8089341342,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-508-rxh-ID8Ps3ds.html,Sim,,,Metalizado,Classe 1,,,Importado,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Smart,ForFour,0.9 Passion 90 Aut.,Gasolina,Fevereiro,2019,62 434 km,898 cm3,90 cv,Citadino,Preto,Automática,6,5,4,Tracção traseira,136 g/km,6 l/100km,"4,60 l/100km",Usados,14 450        EUR,8090705823,28 Setembro 2023,https://www.standvirtual.com/carros/anuncio/smart-forfour-0-9-passion-90-aut-ID8PxMbd.html,,,,Metalizado,Classe 1,18 Meses,,,,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,5008,1.6 E-HDi 7L Allure 2-Tronic,Diesel,Maio,2013,201 513 km,1 560 cm3,115 cv,Monovolume,Preto,Automática,,5,7,,,,,Usados,11 900        EUR,8089780952,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-6-e-hdi-7l-allure-2-tronic-ID8PtTzV.html,Sim,Sim,Sim,,,18 Meses,,,,,01/05/2024,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,Renault,Grand Scénic,1.6 dCi Bose Edition 7L,Diesel,Setembro,2011,126 700 km,1 598 cm3,130 cv,Monovolume,Preto,Manual,6,5,7,Tracção dianteira,115 g/km,"5,20 l/100km","4,10 l/100km",Usados,11 300        EUR,8090636697,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-grand-scnic-1-6-dci-bose-edition-7l-ID8Pxuch.html,,,,Metalizado,Classe 1,,2,Nacional,,Sim,,,,148 €,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Renault,Clio,1.5 dCi Limited,Diesel,Novembro,2016,183 000 km,1 461 cm3,90 cv,Citadino,Preto,Manual,5,5,5,Tracção dianteira,90 g/km,"4,30 l/100km","3,60 l/100km",Usados,11 750        EUR,8090726487,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-dci-limited-ID8PxRyw.html,,Sim,Sim,,Classe 1,18 Meses,2,,Sim,Sim,,,,148 €,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Fiat,500X,1.3 MJ Pop Star J17 S&S,Diesel,Fevereiro,2016,156 917 km,1 248 cm3,95 cv,SUV / TT,Preto,Manual,5,5,5,Tracção dianteira,,,,Usados,13 990        EUR,8087053066,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/fiat-500x-1-3-mj-pop-star-j17-s-s-ID8PirWM.html,,Sim,Sim,Metalizado,Classe 1,18 Meses,1,Nacional,,Sim,21/02/2024,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,SEAT,Ibiza,1.2 TDI CR Style,Diesel,Agosto,2010,155 000 km,1 199 cm3,75 cv,Citadino,Castanho,Manual,5,5,,Tracção dianteira,99 g/km,"4,60 l/100km","3,30 l/100km",Usados,8 500        EUR,8090679374,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-2-tdi-cr-style-ID8PxFiC.html,,,,Metalizado,Classe 1,18 Meses,,,,Sim,,,,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,Citroën,C1 Airscape,1.2 VTi Feel Edition,Gasolina,Janeiro,2015,61 000 km,1 199 cm3,82 cv,Cabrio,Cinzento,Manual,,5,,,,"5,40 l/100km",,Usados,8 490        EUR,8088404978,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/citron-c1-airscape-1-2-vti-feel-edition-ID8Po7CO.html,Sim,,,Metalizado,,,,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,SEAT,Leon,,Diesel,Junho,2011,241 068 km,1 598 cm3,105 cv,Utilitário,Preto,Manual,5,5,5,Tracção dianteira,,"4,60 l/100km",,Usados,9 700        EUR,8089413433,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-leon-ID8PslYd.html,,Sim,Sim,Metalizado,Classe 1,18 Meses,,Nacional,,,27/07/2023,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,208,1.2 PureTech Active,Gasolina,Dezembro,2017,88 866 km,1 199 cm3,82 cv,Citadino,Branco,Manual,5,5,5,Tracção dianteira,131 g/km,"5,80 l/100km","4,20 l/100km",Usados,12 450        EUR,8089998346,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-active-ID8PuO8i.html,,Sim,Sim,,,18 Meses,,Importado,,Sim,29/12/2023,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Smart,ForFour,0.9 Passion 90 Aut.,Gasolina,Setembro,2019,30 850 km,898 cm3,90 cv,Citadino,Cinzento,Automática,,5,4,,,,,Usados,14 000        EUR,8090730524,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/smart-forfour-0-9-passion-90-aut-ID8PxSBC.html,,Sim,Sim,,,18 Meses,,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Renault,Clio,1.5 dCi Zen,Diesel,Maio,2017,164 228 km,1 461 cm3,75 cv,Citadino,Branco,Manual,5,5,5,,,"4,40 l/100km",,Usados,12 900        EUR,8089027875,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-dci-zen-ID8PqJFx.html,,Sim,Sim,,Classe 1,18 Meses,,Importado,,Sim,14/05/2023,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Citroën,C-Elysée,1.6 HDi Exclusive,Diesel,Setembro,2013,111 673 km,1 560 cm3,92 cv,Sedan,Cinzento,Manual,5,4,5,Tracção dianteira,108 g/km,"5,20 l/100km","3,60 l/100km",Usados,9 450        EUR,8090602999,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/citron-c-elyse-1-6-hdi-exclusive-ID8PxlqL.html,,,,Metalizado,Classe 1,18 Meses,,Nacional,,Sim,,,,154 €,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Renault,Mégane,,Diesel,Junho,2018,100 000 km,1 461 cm3,110 cv,Sedan,Cinzento,Manual,,5,,,,,,Usados,9 790        EUR,8090730522,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-mgane-ID8PxSBA.html,,,,,,36 Meses,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Citroën,DS3,1.6 HDi Airdream So Chic,Diesel,Março,2011,216 767 km,1 560 cm3,92 cv,Citadino,Cinzento,Manual,5,3,5,Tracção dianteira,,"4,40 l/100km",,Usados,7 600        EUR,8089467906,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/citron-ds3-1-6-hdi-airdream-so-chic-ID8PsA8O.html,,Sim,,Metalizado,Classe 1,18 Meses,1,Importado,Sim,Sim,25/03/2024,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Fiat,Punto Evo,1.3 16V Multijet S&S,Diesel,Setembro,2011,169 000 km,1 248 cm3,85 cv,Citadino,Cinzento,Manual,5,5,,Tracção dianteira,90 g/km,"4,40 l/100km","2,90 l/100km",Usados,7 700        EUR,8089992520,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/fiat-punto-evo-1-3-16v-multijet-s-s-ID8PuMCk.html,,Sim,Sim,Metalizado,Classe 1,18 Meses,,,,,,,,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mitsubishi,Space Star,1.2 Connect Edition,Gasolina,Dezembro,2022,1 683 km,1 193 cm3,71 cv,Utilitário,Cinzento,Manual,,5,5,,,,,Usados,15 000        EUR,8090481396,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mitsubishi-space-star-1-2-connect-edition-ID8PvPNq.html,Sim,,,,,18 Meses,,Nacional,,,,,,,,,,,,,,,"5,10 l/100km",,,StandVirtual,Yes,2023-09-30
Profissional,Renault,Mégane,1.5 dCi Limited,Diesel,Outubro,2018,237 664 km,1 461 cm3,110 cv,Utilitário,Cinzento,Manual,,5,5,Tracção dianteira,,,,Usados,12 490        EUR,8088575543,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-mgane-1-5-dci-limited-ID8PoPZR.html,Sim,,Sim,,,18 Meses,1,Nacional,Sim,,,Sim,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Renault,Twingo,1.0 SCe Limited,Gasolina,Março,2019,84 632 km,999 cm3,70 cv,Citadino,Branco,Manual,5,5,4,,,5 l/100km,,Usados,14 950        EUR,8088154479,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-twingo-1-0-sce-limited-ID8Pn4sw.html,,Sim,Sim,,,18 Meses,,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Fiat,Tipo,1.3 M-Jet Lounge Tech J17,Diesel,Abril,2019,105 000 km,1 248 cm3,95 cv,Citadino,Branco,Manual,,5,5,Tracção dianteira,,,,Usados,14 750        EUR,8090105538,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/fiat-tipo-1-3-m-jet-lounge-tech-j17-ID8Pwg1c.html,,Sim,Sim,,,18 Meses,1,Nacional,Sim,Sim,,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Fiat,Punto Evo,1.2 Racing Kit Sport,Gasolina,Novembro,2011,150 000 km,1 242 cm3,65 cv,Citadino,Azul,Manual,5,3,5,Tracção dianteira,135 g/km,"7,30 l/100km","4,80 l/100km",Usados,6 850        EUR,8090730521,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/fiat-punto-evo-1-2-racing-kit-sport-ID8PxSBz.html,,,,Metalizado,Classe 1,18 Meses,1,Nacional,,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Nissan,Qashqai +2,,Diesel,Agosto,2013,294 000 km,1 598 cm3,130 cv,SUV / TT,Preto,Manual,,5,,,,,,Usados,6 350        EUR,8090730520,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-2-ID8PxSBy.html,,,,,,36 Meses,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,508 SW,1.6 e-HDi Allure CMP6,Diesel,Janeiro,2012,180 000 km,1 560 cm3,112 cv,Carrinha,Outra,Automática,6,5,5,Tracção dianteira,116 g/km,"5,10 l/100km","4,10 l/100km",Usados,10 950        EUR,8090305274,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-508-sw-1-6-e-hdi-allure-cmp6-ID8Pv5YK.html,,,,Metalizado,Classe 1,18 Meses,2,,Sim,Sim,20/01/2024,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Fiat,Punto,1.3 M-Jet Lounge S&S,Diesel,Março,2015,150 000 km,1 248 cm3,85 cv,Citadino,Preto,Manual,,5,5,,,,,Usados,8 950        EUR,8085901952,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/fiat-punto-1-3-m-jet-lounge-s-s-ID8PdCtq.html,,Sim,Sim,Metalizado,,18 Meses,1,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
