Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Aceita retoma,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Origem,Livro de Revisões completo,Não fumador,2º Chave,Consumo Urbano,Condição,Preco,ID Anuncio,Data Anuncio,Possibilidade de financiamento,Tipo de cor,Tracção,Inspecção válida até,Garantia de Stand (incl. no preço),Registo(s),Valor Fixo,Emissões CO2,IUC,Filtro de partículas,Consumo Extra Urbano,Sub-modelo,Garantia de Fábrica até,Consumo Combinado,IVA Discriminado,IVA dedutível,Autonomia Máxima,Autonomia,Capacidade da bateria,Bateria,ou até,Consumo,Clássico,Site,Portugal
Profissional,Porsche,Macan,S,Diesel,Fevereiro,2017,56 492 km,2 967 cm3,258 cv,Sim,SUV / TT,Preto,Automática,,5,,,,,,,"6,70 l/100km",Usados,77 000        EUR,8088017258,10 Julho 2023,Sim,,,,18 Meses,,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Taycan Cross Turismo,4,Eléctrico,Março,2022,10 800 km,,476 cv,Sim,Carrinha,Branco,Automática,,5,5,Classe 1,Importado,,,,,Usados,116 500        EUR,8087777508,10 Julho 2023,Sim,Metalizado,,,36 Meses,1,Sim,,,,,,15/03/2025,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,e-tron,50 quattro S line,Eléctrico,Março,2021,28 733 km,,313 cv,Sim,SUV / TT,Branco,Automática,,5,5,,Importado,,,Sim,,Usados,62 990        EUR,8089948157,10 Julho 2023,Sim,,,01/03/2025,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,840,d xDrive Pack M,Diesel,Novembro,2018,79 000 km,2 993 cm3,320 cv,Sim,Coupé,Cinzento,Automática,,2,4,Classe 1,Nacional,Sim,Sim,Sim,,Usados,83 900        EUR,8087914993,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,1,,,,,,Série 8,,,,,,,,,,,,StandVirtual,Yes
Profissional,Ford,Explorer,3.0 EcoBoost PHEV Platinum,Híbrido (Gasolina),Fevereiro,2023,2 300 km,2 956 cm3,457 cv,Sim,SUV / TT,Cinzento,Automática,10,5,7,Classe 2,Nacional,Sim,Sim,Sim,,Usados,87 900        EUR,8089996241,10 Julho 2023,Sim,Metalizado,Integral,,30 Meses,1,,71 g/km,,,,,,,Sim,,42 km,,,,,,,StandVirtual,Yes
Profissional,Porsche,992,Carrera S PDK,Gasolina,Março,2020,22 500 km,2 981 cm3,450 cv,Sim,Coupé,Prateado,Automática,,2,,,,,,,"11,60 l/100km",Usados,165 000        EUR,8088523885,10 Julho 2023,Sim,,,,18 Meses,,Sim,,,,,911 (Todos),,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLB 35 AMG,4Matic,Gasolina,Janeiro,2021,28 500 km,1 991 cm3,306 cv,Sim,SUV / TT,Preto,Automática,,5,5,,Nacional,Sim,Sim,Sim,,Usados,70 900        EUR,8088415548,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,2,Sim,,,,,Classe GLB,,,,,,,,,,,,StandVirtual,Yes
Profissional,Bentley,Continental,GT W12,Gasolina,Setembro,2012,87 200 km,5 998 cm3,575 cv,Sim,Coupé,Azul,Automática,6,2,4,,,Sim,Sim,Sim,"25,40 l/100km",Usados,99 750        EUR,8083913087,10 Julho 2023,Sim,Metalizado,Integral,,36 Meses,2,Sim,384 g/km,,,"11,40 l/100km",,,"16,50 l/100km",,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Panamera,Turbo S E-Hybrid,Híbrido (Gasolina),Janeiro,2018,15 000 km,3 996 cm3,680 cv,Sim,Sedan,Preto,Automática,,5,4,,Nacional,Sim,Sim,Sim,,Usados,147 500        EUR,8088646346,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,1,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,X5,45 e xDrive Pack M,Híbrido (Gasolina),Junho,2021,69 900 km,2 998 cm3,394 cv,Sim,SUV / TT,Preto,Automática,,5,5,,Nacional,Sim,Sim,Sim,,Usados,88 600        EUR,8089399938,10 Julho 2023,Sim,Metalizado,,,18 Meses,,Sim,,,,,Série X,,,Sim,,,,,,,,,StandVirtual,Yes
Particular,Audi,RS6 Avant,4.0 TFSI quattro Tiptronic,Gasolina,Abril,2020,49 000 km,3 996 cm3,600 cv,,Carrinha,Branco,Automática,,5,,,,,,,"16,20 l/100km",Usados,179 000        EUR,8089913980,9 Julho 2023,,Pérola,,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,e-tron Sportback,55 quattro,Eléctrico,Junho,2021,36 341 km,,408 cv,Sim,Monovolume,Cinzento,Automática,,5,5,Classe 1,Nacional,,,Sim,,Usados,66 990        EUR,8088545729,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,,Sim,,,,,,,,,Sim,,436 km,95 kWh,,,,,StandVirtual,Yes
Profissional,Porsche,Taycan,4S,Eléctrico,Abril,2021,44 131 km,,530 cv,Sim,Sedan,Preto,Automática,,4,5,Classe 1,Nacional,,,Sim,,Usados,112 990        EUR,8088232064,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,,Sim,,,,,,,,,,,,93 kWh,,,,,StandVirtual,Yes
Profissional,Porsche,Taycan,4S,Eléctrico,Novembro,2020,14 080 km,,530 cv,Sim,Sedan,Prateado,Automática,,4,,,,,,,,Usados,130 000        EUR,8088017236,10 Julho 2023,Sim,,,,18 Meses,,Sim,,,,,,,,Sim,,,333 km,,,,"17,80 kWh/100km",,StandVirtual,Yes
Profissional,Audi,e-tron GT,quattro,Eléctrico,Abril,2021,27 322 km,,476 cv,Sim,Sedan,Cinzento,Automática,,4,5,Classe 1,Nacional,,,Sim,,Usados,109 990        EUR,8088069623,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,,Sim,,,,,,,,,Sim,,452 km,93 kWh,,,"19,90 kWh/100km",,StandVirtual,Yes
Profissional,Mercedes-Benz,S 400,d,Diesel,Outubro,2017,71 340 km,2 925 cm3,340 cv,Sim,Sedan,Preto,Automática,,4,5,Classe 1,Nacional,,,Sim,"7,50 l/100km",Usados,67 990        EUR,8088433204,10 Julho 2023,Sim,Metalizado,,,18 Meses,,Sim,,,Sim,,Classe S,,,,,,,,,,,,StandVirtual,Yes
Particular,Land Rover,Range Rover Sport,3.0 SDV6 HSE,Diesel,Abril,2018,116 000 km,2 993 cm3,306 cv,,SUV / TT,Cinzento,Automática,8,5,5,Classe 2,Nacional,Sim,,Sim,"7,90 l/100km",Usados,75 000        EUR,8090010290,10 Julho 2023,,Metalizado,Integral,,,1,,239 g/km,,,"6,40 l/100km",,,,,,,,,,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover Velar,2.0 D R-Dynamic HSE,Diesel,Maio,2018,81 000 km,1 999 cm3,241 cv,Sim,SUV / TT,Preto,Automática,8,5,5,Classe 2,,Sim,Sim,Sim,"7,20 l/100km",Usados,61 000        EUR,8086015018,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,1,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,530,e Pack M,Híbrido (Gasolina),Abril,2022,10 000 km,1 998 cm3,292 cv,,Carrinha,Cinzento,Automática,8,5,5,Classe 1,Nacional,,,Sim,,Usados,61 950        EUR,8088172803,10 Julho 2023,,,,,36 Meses,1,Sim,,,,,Série 5,01/01/0001,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 53 AMG,4Matic+,Gasolina,Agosto,2022,6 950 km,2 999 cm3,435 cv,Sim,Coupé,Preto,Automática,,2,4,Classe 1,Nacional,,Sim,Sim,"11,50 l/100km",Usados,112 900        EUR,8088339526,10 Julho 2023,Sim,Metalizado,Integral,,24 Meses,1,,,,,,Classe E,,,Sim,Sim,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,SL 63 AMG,4Matic+,Gasolina,Outubro,2022,3 340 km,3 982 cm3,584 cv,Sim,Cabrio,Cinzento,Automática,,2,4,Classe 1,Nacional,Sim,Sim,Sim,,Usados,269 900        EUR,8089301114,10 Julho 2023,Sim,,Integral,,36 Meses,1,,,,Sim,,Classe SL,01/09/2025,,Sim,Sim,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Cayenne,E-Hybrid Platinum Edition,Híbrido (Gasolina),Maio,2022,26 978 km,2 995 cm3,462 cv,Sim,Coupé,Preto,Automática,,5,5,Classe 1,,Sim,Sim,Sim,,Usados,134 490        EUR,8089237497,10 Julho 2023,Sim,Metalizado,,,36 Meses,1,Sim,56 g/km,,Sim,,,01/01/0001,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,718 Boxster,2.5 S PDK,Gasolina,Julho,2017,48 181 km,2 497 cm3,350 cv,,Cabrio,Cinzento,Automática,7,2,2,,Importado,,Sim,Sim,,Usados,67 500        EUR,8089788560,10 Julho 2023,Sim,Metalizado,Tracção traseira,,18 Meses,1,Sim,167 g/km,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Tesla,Model Y,,Eléctrico,Maio,2022,17 000 km,,534 cv,Sim,SUV / TT,Preto,Automática,,5,5,Classe 1,Nacional,Sim,Sim,Sim,,Usados,65 990        EUR,8089589930,10 Julho 2023,Sim,Metalizado,,,18 Meses,,Sim,,,,,,,,,Sim,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLE 300,d 4Matic,Diesel,Dezembro,2020,119 090 km,1 950 cm3,245 cv,Sim,SUV / TT,Preto,Automática,,5,7,,Nacional,,,,7 l/100km,Usados,91 990        EUR,8088834640,10 Julho 2023,Sim,Metalizado,,,24 Meses,,Sim,,,Sim,,Classe GLE,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,EQS,,Eléctrico,Setembro,2021,12 861 km,,333 cv,Sim,Sedan,Cinzento,Automática,,4,5,,Nacional,Sim,Sim,Sim,,Usados,119 000        EUR,8088643252,10 Julho 2023,Sim,Metalizado,Tracção traseira,,24 Meses,,,,,Sim,,,,,Sim,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 220,d 4Matic All-Terrain,Diesel,Abril,2022,22 742 km,1 993 cm3,200 cv,Sim,Carrinha,Azul,Automática,,5,,,Nacional,,,,"5,90 l/100km",Usados,68 490        EUR,8088731858,10 Julho 2023,Sim,Metalizado,,,24 Meses,,Sim,,,Sim,,Classe C,,,,,,,,,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover Velar,2.0 D200 AWD R-Dynamic S,Diesel,Novembro,2022,17 500 km,1 997 cm3,204 cv,Sim,SUV / TT,Cinzento,Automática,,5,5,Classe 2,Nacional,Sim,Sim,Sim,,Usados,95 000        EUR,8088296061,10 Julho 2023,Sim,Metalizado,Integral,,36 Meses,,,,,Sim,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 300,De AMG Line 4Matic,Híbrido (Diesel),Novembro,2020,40 700 km,1 950 cm3,306 cv,Sim,Sedan,Cinzento,Automática,,4,5,,Importado,,,Sim,,Usados,63 900        EUR,8087496259,10 Julho 2023,Sim,,,17/11/2024,18 Meses,1,,,,,,Classe E,,,,Sim,,,,,,,,StandVirtual,Yes
Profissional,Porsche,997,Carrera 4 GTS PDK,Gasolina,Setembro,2011,31 000 km,3 800 cm3,408 cv,Sim,Coupé,Preto,Automática,7,2,4,,Nacional,Sim,Sim,Sim,"15,80 l/100km",Usados,118 000        EUR,8089635549,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,,Sim,247 g/km,,,"7,50 l/100km",911 (Todos),,,,,,,,,,,,StandVirtual,Yes
Profissional,Lamborghini,Huracán Spyder,5.2 V10 LP610-4,Gasolina,Junho,2017,25 026 km,5 204 cm3,610 cv,Sim,Cabrio,Vermelho,Automática,,2,2,,Importado,Sim,,,,Usados,290 000        EUR,8089848254,10 Julho 2023,Sim,Metalizado,,,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 450,4-Matic AMG Line Aut.,Gasolina,Março,2019,40 756 km,2 996 cm3,367 cv,Sim,Cabrio,Preto,Automática,,2,4,,Importado,Sim,,,,Usados,69 800        EUR,8089848218,10 Julho 2023,Sim,,,,18 Meses,,,,,,,Classe E,,,,,,,,,,,,StandVirtual,Yes
Profissional,Bentley,Continental,,Gasolina,Junho,2022,9 500 km,3 993 cm3,550 cv,,Cabrio,Preto,Automática,8,2,4,Classe 1,,,,,,Usados,350 000        EUR,8088044588,10 Julho 2023,,Metalizado,Integral,,18 Meses,,Sim,255 g/km,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover Sport,2.0 SD4 HSE,Diesel,Maio,2019,47 202 km,1 999 cm3,240 cv,Sim,SUV / TT,Branco,Automática,8,5,5,,Nacional,,,Sim,,Usados,79 950        EUR,8088643058,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,,,172 g/km,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLC 300,de Coupé 4Matic,Híbrido (Diesel),Outubro,2021,42 881 km,1 950 cm3,320 cv,Sim,SUV / TT,Cinzento,Automática,9,5,5,,Nacional,,Sim,Sim,,Usados,69 900        EUR,8089947862,10 Julho 2023,Sim,,,,18 Meses,,,,,,,Classe GLC,,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,RS3 Limousine,2.5 TFSI quattro S tronic,Gasolina,Abril,2019,52 000 km,2 480 cm3,400 cv,Sim,Sedan,Preto,Automática,8,4,5,,,Sim,Sim,Sim,,Usados,66 900        EUR,8085888357,10 Julho 2023,Sim,Metalizado,Integral,,36 Meses,,,,,Sim,,,,,Sim,Sim,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Panamera Sport Turismo,4 E-Hybrid,Híbrido (Gasolina),Abril,2018,101 000 km,2 894 cm3,462 cv,Sim,Carrinha,Cinzento,Automática,8,5,4,Classe 1,,Sim,Sim,Sim,,Usados,91 000        EUR,8087731332,10 Julho 2023,Sim,,,,18 Meses,1,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Mercedes-Benz,C 63 AMG,S Speedshift 7G-MCT Edition 1,Gasolina,Setembro,2015,97 000 km,3 982 cm3,510 cv,,Sedan,Cinzento,Automática,,4,,,,,,,"10,80 l/100km",Usados,67 000        EUR,8090010114,10 Julho 2023,,Metalizado,,,,,,,,,,Classe C,,,,,,,,,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover Sport,2.0 Si4 PHEV HSE Dynamic,Híbrido (Gasolina),Julho,2019,54 000 km,1 997 cm3,404 cv,,SUV / TT,Cinzento,Automática,8,5,5,,,Sim,Sim,Sim,,Usados,84 500        EUR,8089944134,10 Julho 2023,,Metalizado,Integral,,18 Meses,1,,75 g/km,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Cayenne,Turbo S E-Hybrid,Híbrido (Gasolina),Abril,2022,30 238 km,3 996 cm3,680 cv,Sim,SUV / TT,Cinzento,Automática,,5,5,,Nacional,Sim,,,,Usados,200 000        EUR,8089947645,10 Julho 2023,Sim,Metalizado,,,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 220,d AMG Line Aut.,Diesel,Março,2021,29 500 km,1 950 cm3,194 cv,Sim,Cabrio,Cinzento,Automática,9,2,4,Classe 1,,Sim,,Sim,"5,10 l/100km",Usados,72 900        EUR,8088416296,5 Julho 2023,Sim,Metalizado,Tracção traseira,,18 Meses,1,Sim,,,,,Classe E,,,,,,,,,,,,StandVirtual,Yes
Particular,BMW,X4,20 d xDrive XLine Auto,Diesel,Junho,2021,24 500 km,1 995 cm3,190 cv,,Coupé,Branco,Automática,,5,,,,,,,,Usados,68 900        EUR,8089646007,10 Julho 2023,,Pérola,,,,,,,,,,Série X,,,,,,,,,,,,StandVirtual,Yes
Particular,Mercedes-Benz,S 500,4-Matic,Gasolina,Outubro,2015,84 000 km,4 663 cm3,455 cv,Sim,Cabrio,Verde,Automática,,2,4,,,Sim,Sim,Sim,"12,20 l/100km",Usados,119 000        EUR,8088070155,8 Julho 2023,,Metalizado,,,,,,,,,,Classe S,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Macan,,Gasolina,Maio,2023,1 800 km,1 984 cm3,265 cv,Sim,SUV / TT,Preto,Automática,7,5,5,Classe 1,Nacional,Sim,Sim,Sim,,Usados,106 500        EUR,8089910998,10 Julho 2023,Sim,Metalizado,Integral,,24 Meses,1,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,X6 M,M50 d xDrive,Diesel,Outubro,2017,69 000 km,2 993 cm3,381 cv,Sim,SUV / TT,Branco,Automática,8,5,5,Classe 2,Nacional,Sim,Sim,Sim,,Usados,66 500        EUR,8088319719,10 Julho 2023,Sim,Pérola,Integral,01/10/2023,18 Meses,1,Sim,,,,,Série X,,,,,,,,,,,,StandVirtual,Yes
Profissional,Jaguar,XJ,3.0 D V6 R-Sport,Diesel,Janeiro,2019,59 000 km,2 993 cm3,300 cv,Sim,Sedan,Preto,Automática,8,4,5,Classe 1,Nacional,Sim,Sim,Sim,,Usados,65 000        EUR,8089497170,10 Julho 2023,Sim,Metalizado,Tracção traseira,05/01/2025,18 Meses,2,Sim,155 g/km,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Audi,e-tron,55 quattro S line,Eléctrico,Abril,2022,55 000 km,,408 cv,,SUV / TT,Preto,Automática,,5,5,,,,,,,Usados,68 500        EUR,8089944056,10 Julho 2023,,Metalizado,,,,,,,,,,,,,,,,400 km,93 kWh,,,23 kWh/100km,,StandVirtual,Yes
Profissional,Mercedes-Benz,EQA,250 Progressive,Eléctrico,Janeiro,2023,4 400 km,,190 cv,Sim,SUV / TT,Preto,Automática,,5,5,Classe 1,Nacional,Sim,Sim,Sim,,Usados,61 500        EUR,8089947711,10 Julho 2023,Sim,,Tracção dianteira,,30 Meses,1,,,,,,,01/01/2026,,Sim,Sim,,426 km,,Própria,,"17,70 kWh/100km",,StandVirtual,Yes
Profissional,Porsche,Cayenne,E-Hybrid,Híbrido (Gasolina),Agosto,2018,76 500 km,2 995 cm3,462 cv,Sim,SUV / TT,Preto,Automática,8,5,5,Classe 2,Importado,Sim,Sim,Sim,,Usados,95 990        EUR,8087983329,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,1,Sim,72 g/km,,Sim,,,03/01/2024,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,EQE,350,Eléctrico,Janeiro,2023,3 900 km,,292 cv,Sim,Sedan,Preto,Automática,,4,5,Classe 1,Nacional,Sim,Sim,Sim,,Usados,76 800        EUR,8089947682,10 Julho 2023,Sim,Metalizado,Tracção traseira,,36 Meses,1,,,,,,,01/01/2026,,Sim,Sim,626 km,615 km,,Própria,,"15,90 kWh/100km",,StandVirtual,Yes
Profissional,Mercedes-Benz,G 63 AMG,Standard,Gasolina,Janeiro,2015,83 813 km,5 461 cm3,544 cv,Sim,SUV / TT,Preto,Automática,,5,5,,Importado,,,,,Usados,150 000        EUR,8089515522,10 Julho 2023,Sim,Metalizado,,,18 Meses,,,,,,,Classe G,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLE 400,d Coupé 4Matic,Diesel,Março,2021,49 294 km,2 925 cm3,330 cv,Sim,SUV / TT,Cinzento,Automática,,5,5,,Nacional,Sim,,Sim,,Usados,127 500        EUR,8089188864,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,,,,,,,Classe GLE,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 300,d AMG Line Aut.,Diesel,Junho,2019,43 217 km,1 950 cm3,245 cv,Sim,Coupé,Preto,Automática,,2,4,,Importado,Sim,,,,Usados,65 000        EUR,8089549886,10 Julho 2023,Sim,Metalizado,,,18 Meses,,,,,,,Classe E,,,,,,,,,,,,StandVirtual,Yes
Profissional,Ferrari,GTC4 Lusso,,Gasolina,Outubro,2017,37 200 km,3 855 cm3,610 cv,Sim,Coupé,Preto,Automática,,3,4,,Importado,Sim,,,,Usados,275 000        EUR,8089677884,10 Julho 2023,Sim,Metalizado,,,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Maserati,MC20,3.0 V6,Gasolina,Maio,2022,8 300 km,3 000 cm3,630 cv,Sim,Coupé,Preto,Automática,,2,2,,Importado,Sim,,,,Usados,320 000        EUR,8089311323,10 Julho 2023,Sim,Metalizado,,,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,1M Coupe,Standard,Gasolina,Junho,2012,135 307 km,2 979 cm3,340 cv,Sim,Coupé,Preto,Manual,,2,4,,,,,,,Usados,65 000        EUR,8087917329,10 Julho 2023,Sim,Metalizado,,,18 Meses,,,,,,,Série 1,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,AMG GT,R,Gasolina,Novembro,2019,2 574 km,3 982 cm3,585 cv,Sim,Coupé,Cinzento,Automática,,2,2,,Nacional,Sim,Sim,Sim,"16,70 l/100km",Usados,255 000        EUR,8086733001,10 Julho 2023,Sim,,,,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLE 63 AMG,Coupé 4Matic,Gasolina,Fevereiro,2016,79 835 km,5 461 cm3,557 cv,Sim,SUV / TT,Cinzento,Automática,,5,5,,,Sim,,,"17,60 l/100km",Usados,105 000        EUR,8085950120,10 Julho 2023,Sim,Metalizado,,,18 Meses,,,,,,,Classe GLE,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Panamera,4 S,Diesel,Agosto,2017,90 701 km,3 956 cm3,422 cv,Sim,Sedan,Prateado,Automática,,5,4,,,,,Sim,,Usados,112 500        EUR,8087615268,10 Julho 2023,Sim,Metalizado,,,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,991,Carrera 4 S PDK,Gasolina,Junho,2018,23 310 km,2 981 cm3,420 cv,Sim,Cabrio,Cinzento,Automática,,2,4,,Nacional,Sim,,,,Usados,150 000        EUR,8089491187,10 Julho 2023,Sim,Metalizado,,,18 Meses,,,,,,,911 (Todos),,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,RS6 Avant,4.0 TFSi quattro Tiptronic,Gasolina,Junho,2014,152 832 km,3 993 cm3,560 cv,Sim,Carrinha,Azul,Automática,,5,5,,,,,,,Usados,79 500        EUR,8088535402,10 Julho 2023,Sim,Metalizado,,,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover Sport,2.0 Si4 PHEV HSE Dynamic,Híbrido (Gasolina),Março,2019,51 212 km,1 997 cm3,404 cv,Sim,SUV / TT,Verde,Automática,,5,5,,Importado,Sim,,,,Usados,87 500        EUR,8088957004,10 Julho 2023,Sim,Mate,,,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,S 400,d 4-Matic,Diesel,Dezembro,2021,56 500 km,2 925 cm3,340 cv,Sim,Sedan,Cinzento,Automática,,4,5,,Nacional,Sim,,Sim,,Usados,153 000        EUR,8088270035,10 Julho 2023,Sim,,,,18 Meses,,,,,,,Classe S,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Macan,GTS PDK,Gasolina,Junho,2016,93 900 km,2 997 cm3,360 cv,,SUV / TT,Cinzento,Automática,7,5,5,Classe 1,Importado,,Sim,Sim,,Usados,68 900        EUR,8089924214,10 Julho 2023,Sim,Metalizado,Integral,,18 Meses,,,215 g/km,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,BMW,X5,45 e xDrive Pack M,Híbrido (Gasolina),Setembro,2022,42 000 km,2 998 cm3,394 cv,,SUV / TT,Preto,Automática,8,5,5,Classe 2,Nacional,Sim,Sim,Sim,,Usados,92 900        EUR,8089860703,10 Julho 2023,,,Integral,,,1,,29 g/km,,,,Série X,,,,,80 km,,,,,,,StandVirtual,Yes
Profissional,Porsche,992,Turbo S PDK,Gasolina,Janeiro,2021,9 000 km,3 745 cm3,650 cv,Sim,Coupé,Cinzento,Automática,,2,4,,,,,,"15,50 l/100km",Usados,289 900        EUR,8088119341,10 Julho 2023,Sim,,,,18 Meses,,Sim,,,,,911 (Todos),,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,M4,Auto,Gasolina,Abril,2019,101 000 km,2 979 cm3,431 cv,Sim,Coupé,Branco,Automática,,2,,,,,,,"11,10 l/100km",Usados,64 900        EUR,8089199911,10 Julho 2023,Sim,,,,18 Meses,,Sim,,,,,Série 4,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,M2,Competition Auto,Gasolina,Janeiro,2019,68 000 km,2 979 cm3,410 cv,Sim,Coupé,Preto,Automática,,2,,,,,,,,Usados,64 900        EUR,8089199901,10 Julho 2023,Sim,,,,18 Meses,,Sim,,,,,Série 2,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,Z4,M40 i,Gasolina,Fevereiro,2019,40 000 km,2 998 cm3,340 cv,Sim,Cabrio,Preto,Automática,8,2,2,Classe 1,Nacional,Sim,Sim,Sim,"9,20 l/100km",Usados,65 950        EUR,8088156070,10 Julho 2023,Sim,Metalizado,Tracção traseira,,18 Meses,1,Sim,,"573,26 €",,"5,90 l/100km",Série Z,,"7,10 l/100km",,,,,,,,,,StandVirtual,Yes
Profissional,Volvo,S60,2.0 T8 PHEV R-Design AWD,Híbrido (Gasolina),Maio,2021,7 150 km,1 969 cm3,392 cv,Sim,Sedan,Branco,Automática,8,4,5,Classe 1,Importado,Sim,Sim,Sim,,Usados,61 500        EUR,8088151410,10 Julho 2023,Sim,Pérola,Integral,23/05/2025,24 Meses,1,Sim,,,Sim,,,23/05/2023,,Sim,Sim,,,,,,,,StandVirtual,Yes
Profissional,Audi,Q4 Sportback e-tron,40 82 kWH,Eléctrico,Setembro,2021,6 000 km,,204 cv,Sim,SUV / TT,Cinzento,Automática,,5,5,,Importado,Sim,,Sim,,Usados,70 900        EUR,8088046522,10 Julho 2023,Sim,Metalizado,Tracção traseira,,18 Meses,,Sim,,,,,,,,Sim,Sim,,523 km,,,,"17,30 kWh/100km",,StandVirtual,Yes
Profissional,Audi,RS6 Avant,4.0 TFSi quattro Tiptronic,Gasolina,Maio,2013,143 816 km,3 993 cm3,560 cv,Sim,Carrinha,Azul,Automática,,5,5,Classe 1,Importado,,,,,Usados,79 900        EUR,8089895951,10 Julho 2023,,,,,18 Meses,2,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,AMG GT,63 4MATIC+,Gasolina,Janeiro,2019,66 000 km,3 982 cm3,585 cv,Sim,Coupé,Preto,Automática,,4,5,,,,,,"15,20 l/100km",Usados,139 900        EUR,8088545547,10 Julho 2023,Sim,,Integral,,18 Meses,,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Bentley,Continental Cabrio,GTC V8 S,Gasolina,Janeiro,2016,23 000 km,3 993 cm3,527 cv,,Cabrio,Cinzento,Automática,8,2,4,Classe 1,,Sim,Sim,Sim,"16,10 l/100km",Usados,185 000        EUR,8089430480,10 Julho 2023,,Mate,Integral,,18 Meses,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
