Anunciante,Marca,Modelo,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Aceita retoma,Possibilidade de financiamento,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Filtro de partículas,Inspecção válida até,Garantia de Stand (incl. no preço),Registo(s),Livro de Revisões completo,Não fumador,2º Chave,Condição,Preco,ID Anuncio,Data Anuncio,Versão,Valor Fixo,Tipo de cor,Tracção,Emissões CO2,Origem,Consumo Urbano,Consumo Extra Urbano,IUC,Sub-modelo,IVA Discriminado,IVA dedutível,Autonomia,Capacidade da bateria,Bateria,Autonomia Máxima,Consumo Combinado,Garantia de Fábrica até,ou até,Consumo,Clássico,Site,Portugal
Profissional,BMW,M6,Gasolina,Fevereiro,2014,121 061 km,4 395 cm3,560 cv,Sim,Sim,Coupé,Preto,Automática,,2,4,,,,18 Meses,,Sim,Sim,Sim,Usados,69 950        EUR,8089276604,6 Julho 2023,Coupé,,,,232 g/km,,"13,90 l/100km",,,Série 6,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,M4,Gasolina,Outubro,2021,24 000 km,2 979 cm3,460 cv,,,Coupé,Outra,Automática,,2,4,,,,36 Meses,,,,,Usados,97 500        EUR,8089989121,6 Julho 2023,,Sim,,,213 g/km,Nacional,,,,Série 4,,,,,,,,06/07/2026,,,,StandVirtual,Yes
Profissional,Dodge,RAM,Diesel,Fevereiro,2010,42 100 km,6 690 cm3,470 cv,Sim,,SUV / TT,Preto,Automática,,4,6,,,,18 Meses,,,,,Usados,79 900        EUR,8052476033,6 Julho 2023,3500 6.7 Heavy Duty Quad Cab,,Metalizado,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Porsche,Macan,Gasolina,Fevereiro,2021,16 000 km,2 894 cm3,380 cv,Sim,,SUV / TT,Cinzento,Automática,,5,5,Classe 1,,,,,Sim,,Sim,Usados,119 000        EUR,8088695500,6 Julho 2023,GTS,,Metalizado,Integral,,,"12,10 l/100km",,,,,,,,,,,12/02/2024,,,,StandVirtual,Yes
Particular,Porsche,991,Gasolina,Maio,2016,97 000 km,2 981 cm3,420 cv,,,Coupé,Azul,Automática,,2,4,,,,,,Sim,Sim,Sim,Usados,116 000        EUR,8089911669,6 Julho 2023,Carrera 4S PDK,,Metalizado,,,Nacional,,,,911 (Todos),,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,X5,Híbrido (Gasolina),Junho,2021,69 900 km,2 998 cm3,394 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,5,,,,18 Meses,,Sim,Sim,Sim,Usados,88 600        EUR,8089399938,6 Julho 2023,45 e xDrive Pack M,Sim,Metalizado,,,Nacional,,,,Série X,Sim,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,e-tron GT,Eléctrico,Abril,2021,27 322 km,,476 cv,Sim,Sim,Sedan,Cinzento,Automática,,4,5,Classe 1,,,18 Meses,,,,Sim,Usados,114 990        EUR,8088069623,6 Julho 2023,quattro,Sim,Metalizado,Integral,,Nacional,,,,,,Sim,452 km,93 kWh,,,,,,"19,90 kWh/100km",,StandVirtual,Yes
Profissional,Porsche,Panamera,Híbrido (Gasolina),Abril,2019,53 784 km,2 894 cm3,462 cv,Sim,Sim,Sedan,Cinzento,Automática,8,5,4,Classe 1,,,18 Meses,,,,Sim,Usados,104 990        EUR,8089851615,6 Julho 2023,4 E-Hybrid,Sim,Metalizado,Integral,45 g/km,Nacional,,,,,,,,,,56 km,,,,,,StandVirtual,Yes
Profissional,Porsche,Taycan,Eléctrico,Abril,2021,44 131 km,,530 cv,Sim,Sim,Sedan,Preto,Automática,,4,5,Classe 1,,,18 Meses,,,,Sim,Usados,112 990        EUR,8088232064,6 Julho 2023,4S,Sim,Metalizado,Integral,,Nacional,,,,,,,,93 kWh,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,S 400,Diesel,Outubro,2017,71 340 km,2 925 cm3,340 cv,Sim,Sim,Sedan,Preto,Automática,,4,5,Classe 1,Sim,,18 Meses,,,,Sim,Usados,67 990        EUR,8088433204,6 Julho 2023,d,Sim,Metalizado,,,Nacional,"7,50 l/100km",,,Classe S,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,M4,Gasolina,Abril,2019,38 925 km,2 979 cm3,450 cv,Sim,Sim,Coupé,Preto,Automática,7,2,4,Classe 1,,,18 Meses,,,,Sim,Usados,77 990        EUR,8089010757,6 Julho 2023,,Sim,Metalizado,,,Nacional,"11,10 l/100km",,,Série 4,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,530,Híbrido (Gasolina),Abril,2022,10 000 km,1 998 cm3,292 cv,,,Carrinha,Cinzento,Automática,8,5,5,Classe 1,,,36 Meses,1,,,Sim,Usados,61 950        EUR,8088172803,6 Julho 2023,e Pack M,Sim,,,,Nacional,,,,Série 5,,,,,,,,01/01/0001,,,,StandVirtual,Yes
Particular,Mercedes-Benz,S 400,Diesel,Abril,2022,10 000 km,2 925 cm3,330 cv,,,Sedan,Preto,Automática,,4,5,Classe 1,,,,1,,Sim,Sim,Usados,150 000        EUR,8089988991,6 Julho 2023,d 4Matic,,Metalizado,Integral,,Nacional,,,,Classe S,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 300,Híbrido (Diesel),Novembro,2020,40 700 km,1 950 cm3,306 cv,Sim,Sim,Sedan,Cinzento,Automática,,4,5,,,17/11/2024,18 Meses,1,,,Sim,Usados,63 900        EUR,8087496259,6 Julho 2023,De AMG Line 4Matic,,,,,Importado,,,,Classe E,,Sim,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,iX3,Eléctrico,Junho,2022,39 831 km,,286 cv,,,SUV / TT,Cinzento,Automática,,5,5,,,,18 Meses,1,Sim,Sim,Sim,Usados,67 000        EUR,8089989003,6 Julho 2023,M Sport Inspiring,,Metalizado,Tracção traseira,,Nacional,,,,Série X,,,453 km,,,,,01/06/2025,,"18,50 kWh/100km",,StandVirtual,Yes
Profissional,Ford,F-150,Gasolina,Março,2012,73 000 km,6 200 cm3,411 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,5,,,,36 Meses,,Sim,Sim,,Usados,65 900        EUR,8081975851,6 Julho 2023,,,Metalizado,Integral,,Importado,,,50 €,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Panamera Sport Turismo,Híbrido (Gasolina),Abril,2018,101 000 km,2 894 cm3,462 cv,Sim,Sim,Carrinha,Cinzento,Automática,8,5,4,Classe 1,,,18 Meses,1,Sim,Sim,Sim,Usados,91 000        EUR,8087731332,6 Julho 2023,4 E-Hybrid,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Morgan,Plus 4,Gasolina,Dezembro,2021,373 km,1 999 cm3,258 cv,Sim,Sim,Cabrio,Cinzento,Automática,7,2,2,Classe 1,,,18 Meses,1,,Sim,Sim,Usados,93 800        EUR,8089936055,6 Julho 2023,,,,,,Nacional,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,992,Gasolina,Janeiro,2021,8 113 km,2 981 cm3,450 cv,Sim,Sim,Coupé,Cinzento,Automática,,2,,,,,18 Meses,,,,,Usados,234 911        EUR,8088184012,6 Julho 2023,Targa 4S PDK,Sim,,,,,"13,30 l/100km",,,911 (Todos),Sim,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,EQS,Eléctrico,Dezembro,2021,18 282 km,,333 cv,Sim,Sim,Sedan,Prateado,Automática,,4,5,,,,24 Meses,,Sim,Sim,Sim,Usados,122 500        EUR,8089235912,6 Julho 2023,450+,,Metalizado,Tracção traseira,,Nacional,,,,,Sim,,,,,,,,,,,StandVirtual,Yes
Profissional,Dodge,RAM,Gasolina,Janeiro,2013,153 500 km,5 700 cm3,400 cv,Sim,,SUV / TT,Azul,Automática,,5,5,,,,18 Meses,,,,,Usados,67 500        EUR,8084170923,6 Julho 2023,1500 5.7 V8 Hemi Sport Offroad,,Metalizado,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Audi,e-tron,Eléctrico,Abril,2022,55 000 km,,408 cv,,,SUV / TT,Preto,Automática,,5,5,,,,,,,,,Usados,68 500        EUR,8089944056,30 Junho 2023,55 quattro S line,,Metalizado,,,,,,,,,,400 km,93 kWh,,,,,,23 kWh/100km,,StandVirtual,Yes
Profissional,Mercedes-Benz,CLS 220,Diesel,Dezembro,2021,35 551 km,1 950 cm3,194 cv,Sim,Sim,Coupé,Cinzento,Automática,9,4,5,Classe 1,,27/12/2025,30 Meses,1,Sim,Sim,Sim,Usados,63 900        EUR,8089942822,30 Junho 2023,d AMG Line,,Metalizado,Tracção traseira,146 g/km,Nacional,"5,70 l/100km","4,20 l/100km",230 €,Classe CLS,,,,,,,,28/12/2025,200 000 km,,,StandVirtual,Yes
Particular,Toyota,Land Cruiser,Diesel,Dezembro,2012,195 000 km,4 461 cm3,272 cv,,,SUV / TT,Bege,Automática,,5,,,,,,,,,,Usados,71 888        EUR,8089096970,3 Julho 2023,4.5 D-4D V8,,,,,,"11,20 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover Sport,Híbrido (Gasolina),Julho,2019,54 000 km,1 997 cm3,404 cv,,,SUV / TT,Cinzento,Automática,8,5,5,,,,18 Meses,1,Sim,Sim,Sim,Usados,84 500        EUR,8089944134,6 Julho 2023,2.0 Si4 PHEV HSE Dynamic,,Metalizado,Integral,75 g/km,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,iX3,Eléctrico,Junho,2021,35 807 km,,286 cv,Sim,Sim,SUV / TT,Branco,Automática,,5,,Classe 2,,,18 Meses,,,,,Usados,61 950        EUR,8089085956,6 Julho 2023,Impressive,Sim,Metalizado,Tracção traseira,,,,,,Série X,,Sim,453 km,74 kWh,Própria,,,,,"18,90 kWh/100km",,StandVirtual,Yes
Profissional,Mercedes-Benz,E 300,Híbrido (Diesel),Agosto,2021,44 000 km,1 950 cm3,306 cv,Sim,Sim,Carrinha,Cinzento,Automática,,5,5,,,,18 Meses,,Sim,Sim,Sim,Usados,64 990        EUR,8089129849,6 Julho 2023,De AMG Line,,Metalizado,,,,,,,Classe E,,Sim,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,Q8,Diesel,Dezembro,2020,43 000 km,2 967 cm3,286 cv,Sim,Sim,SUV / TT,Preto,Automática,8,5,5,Classe 2,Sim,,36 Meses,1,Sim,Sim,Sim,Usados,92 950        EUR,8089935911,6 Julho 2023,50 TDI quattro tiptronic,Sim,Metalizado,Integral,,Nacional,"8,90 l/100km",,650 €,,,,,,,,,31/12/2024,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,AMG GT,Gasolina,Abril,2019,83 000 km,2 999 cm3,435 cv,Sim,Sim,Coupé,Preto,Automática,9,4,5,,,,18 Meses,1,Sim,Sim,Sim,Usados,97 500        EUR,8089555322,6 Julho 2023,53 4MATIC+,Sim,Metalizado,Integral,211 g/km,Nacional,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover Velar,Diesel,Janeiro,2020,73 230 km,1 999 cm3,180 cv,,Sim,SUV / TT,Preto,Automática,,5,,,,,18 Meses,,,,Sim,Usados,66 900        EUR,8089262627,6 Julho 2023,2.0 D R-Dynamic,Sim,Metalizado,,,,"6,20 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,X7,Diesel,Maio,2023,2 791 km,2 993 cm3,340 cv,Sim,Sim,SUV / TT,Preto,Automática,8,5,7,Classe 2,,,36 Meses,,Sim,Sim,Sim,Usados,160 500        EUR,8089988822,6 Julho 2023,40 d xDrive Pack M,,Metalizado,Integral,203 g/km,Nacional,,,,Série X,Sim,,,,,850 km,,,,,,StandVirtual,Yes
Profissional,Audi,RS Q8,Gasolina,Dezembro,2019,55 000 km,3 996 cm3,600 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,,,,,36 Meses,,Sim,Sim,Sim,Usados,177 990        EUR,8087577249,6 Julho 2023,4.0 TFSI quattro Tiptronic,Sim,Metalizado,,,,"17,20 l/100km",,,,,,,,,,,31/12/2024,,,,StandVirtual,Yes
Profissional,Porsche,Cayenne,Diesel,Abril,2015,110 000 km,2 967 cm3,263 cv,Sim,Sim,SUV / TT,Preto,Automática,8,5,5,,,,18 Meses,,,Sim,Sim,Usados,61 500        EUR,8088033943,6 Julho 2023,Platinum Edition,Sim,Metalizado,,,Importado,"7,60 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,991,Gasolina,Novembro,2016,92 500 km,2 981 cm3,420 cv,Sim,Sim,Cabrio,Cinzento,Automática,7,2,4,Classe 1,,,18 Meses,,Sim,Sim,Sim,Usados,134 900        EUR,8089988824,6 Julho 2023,Carrera 4S Cabriolet PDK,,Metalizado,Integral,184 g/km,Importado,"10,40 l/100km",,,911 (Todos),,,,,,,,,,,,StandVirtual,Yes
Profissional,Volvo,S60,Híbrido (Gasolina),Maio,2022,15 000 km,1 969 cm3,455 cv,Sim,Sim,Sedan,Cinzento,Automática,8,4,5,Classe 1,,10/05/2026,24 Meses,1,Sim,Sim,Sim,Usados,68 800        EUR,8089555293,6 Julho 2023,2.0 T8 PHEV R-Design AWD,Sim,Metalizado,Integral,19 g/km,Nacional,,,,,Sim,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,840 Gran Coupé,Diesel,Novembro,2019,72 397 km,2 993 cm3,320 cv,Sim,Sim,Sedan,Preto,Automática,,4,4,Classe 1,,,18 Meses,2,Sim,,Sim,Usados,94 900        EUR,8088991837,6 Julho 2023,d xDrive Pack M,Sim,Metalizado,,,Nacional,,,,Série 8,,,,,,,,,,,,StandVirtual,Yes
Profissional,DS,DS7 Crossback,Híbrido (Gasolina),Fevereiro,2023,642 km,1 598 cm3,300 cv,,Sim,SUV / TT,Azul,Automática,,5,5,,,,36 Meses,,,,,Usados,63 914        EUR,8089466305,6 Julho 2023,,Sim,,,30 g/km,,,,,,,,,,,,"1,20 l/100km",,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover,Diesel,Agosto,2017,66 000 km,4 367 cm3,340 cv,Sim,Sim,SUV / TT,Cinzento,Automática,8,5,5,,,,18 Meses,,Sim,Sim,Sim,Usados,85 000        EUR,8089605600,6 Julho 2023,4.4 SDV8 Autobiography,,Metalizado,Integral,289 g/km,Nacional,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,Q5,Híbrido (Gasolina),Outubro,2021,6 682 km,1 984 cm3,367 cv,Sim,Sim,SUV / TT,Cinzento,Automática,,5,5,,,,24 Meses,,Sim,Sim,Sim,Usados,69 990        EUR,8089581067,6 Julho 2023,55 TFSIe quattro S line S tronic,,Metalizado,Integral,,,,,,,,,56 km,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 300,Diesel,Fevereiro,2022,22 900 km,1 992 cm3,265 cv,Sim,Sim,Carrinha,Preto,Automática,,5,5,Classe 1,Sim,,18 Meses,,,Sim,,Usados,61 800        EUR,8088846302,6 Julho 2023,,,,,,Nacional,,,,Classe C,,,,,,,,,,,,StandVirtual,Yes
Profissional,Tesla,Model S,Eléctrico,Dezembro,2019,108 300 km,,772 cv,Sim,Sim,Coupé,Cinzento,Automática,,5,5,,,,36 Meses,,Sim,Sim,,Usados,66 800        EUR,8089865042,6 Julho 2023,Performance Ludicrous AWD,,Metalizado,,,Nacional,,,,,,,,,Própria,,,01/01/0001,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLE 350,Híbrido (Diesel),Novembro,2021,24 750 km,1 950 cm3,320 cv,Sim,Sim,SUV / TT,Preto,Automática,9,5,5,,Sim,,18 Meses,,Sim,Sim,Sim,Usados,112 500        EUR,8089965719,6 Julho 2023,de Coupé 4Matic,Sim,Metalizado,Integral,20 g/km,,,,,Classe GLE,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,AMG GT,Gasolina,Maio,2019,36 300 km,2 999 cm3,435 cv,Sim,Sim,Utilitário,Cinzento,Automática,,4,5,,,,18 Meses,,,,Sim,Usados,99 000        EUR,8089984284,6 Julho 2023,53 4MATIC+,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,EQE,Eléctrico,Janeiro,2022,12 600 km,,292 cv,Sim,,Sedan,Cinzento,Automática,,4,5,Classe 1,,,18 Meses,1,,,,Usados,79 500        EUR,8089103213,6 Julho 2023,350 +,Sim,Metalizado,,,,,,,,,Sim,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLE 350,Híbrido (Diesel),Setembro,2022,4 428 km,1 950 cm3,320 cv,Sim,,SUV / TT,Preto,Automática,,5,5,,,,36 Meses,1,,,,Usados,98 900        EUR,8089155587,6 Julho 2023,,Sim,,,,Nacional,,,,Classe GLE,,Sim,,,,,,01/01/0001,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 300,Diesel,Janeiro,2023,2 500 km,1 993 cm3,265 cv,Sim,,Carrinha,Preto,Automática,,5,5,,,,36 Meses,1,,,,Usados,68 500        EUR,8089491860,6 Julho 2023,d AMG Line,Sim,,,,Nacional,,,,Classe C,,,,,,,,01/01/0001,,,,StandVirtual,Yes
Profissional,Audi,Q8,Diesel,Outubro,2019,63 000 km,2 967 cm3,286 cv,Sim,Sim,SUV / TT,Preto,Automática,,5,5,,Sim,,18 Meses,1,Sim,Sim,Sim,Usados,99 500        EUR,8088329519,6 Julho 2023,3.0 TDI 50 quattro Tiptronic,Sim,,,,Nacional,,,636 €,,Sim,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,M850i,Gasolina,Janeiro,2019,30 273 km,4 395 cm3,530 cv,Sim,Sim,Coupé,Azul,Automática,8,2,4,,,,18 Meses,,Sim,Sim,Sim,Usados,99 950        EUR,8089605498,6 Julho 2023,xDrive,,,Integral,247 g/km,,,,,Série 8,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLC 220,Diesel,Setembro,2022,8 977 km,1 950 cm3,194 cv,Sim,,SUV / TT,Prateado,Automática,,5,5,,,,18 Meses,1,,,,Usados,67 500        EUR,8089134128,6 Julho 2023,d Coupé 4Matic,Sim,,,,Nacional,,,,Classe GLC,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,EQE,Eléctrico,Abril,2022,13 981 km,,292 cv,Sim,Sim,Sedan,Preto,Automática,,4,5,Classe 1,,,36 Meses,,Sim,Sim,Sim,Usados,78 900        EUR,8089871916,6 Julho 2023,350 +,Sim,,,,,,,,,,Sim,,,,,,01/01/0001,,,,StandVirtual,Yes
Profissional,Audi,e-tron Sportback,Eléctrico,Setembro,2021,28 465 km,,408 cv,Sim,Sim,SUV / TT,Cinzento,Automática,,5,,,,,24 Meses,,Sim,Sim,Sim,Usados,68 500        EUR,8089988812,6 Julho 2023,55 quattro S line,,Metalizado,,,,,,,,Sim,Sim,400 km,,,,,01/09/2028,,,Sim,StandVirtual,Yes
Profissional,Mercedes-Benz,AMG GT,Gasolina,Fevereiro,2021,53 210 km,2 999 cm3,435 cv,Sim,Sim,Sedan,Preto,Automática,,4,5,,,,18 Meses,,Sim,,,Usados,138 000        EUR,8089935473,6 Julho 2023,53 4MATIC+,,Mate,,,Importado,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Panamera,Híbrido (Gasolina),Agosto,2018,33 000 km,2 894 cm3,462 cv,Sim,Sim,Sedan,Cinzento,Automática,,5,5,,Sim,,18 Meses,,Sim,Sim,Sim,Usados,93 500        EUR,8089383358,6 Julho 2023,4 E-Hybrid,,Metalizado,,,Nacional,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,iX,Eléctrico,Abril,2022,15 000 km,,523 cv,Sim,Sim,SUV / TT,Cinzento,Automática,,5,5,,,,24 Meses,,,Sim,Sim,Usados,130 246        EUR,8087849564,6 Julho 2023,xDrive 50 Pack Desportivo,Sim,Metalizado,,,,,,,Série X,,,617 km,,,,,,,"20,30 kWh/100km",,StandVirtual,Yes
Particular,Porsche,Macan,Diesel,Julho,2015,88 000 km,2 967 cm3,258 cv,,,SUV / TT,Preto,Automática,,5,5,,,,,,,Sim,,Usados,62 500        EUR,8088630491,6 Julho 2023,3.0-s-diesel,,Metalizado,,,Nacional,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Porsche,Panamera,Híbrido (Gasolina),Fevereiro,2021,32 500 km,2 894 cm3,462 cv,,,Sedan,Preto,Automática,,5,,,,,,1,Sim,Sim,Sim,Usados,118 000        EUR,8089948777,3 Julho 2023,4 E-Hybrid,,Metalizado,,,Nacional,,,,,,,56 km,,,,,,,,,StandVirtual,Yes
Particular,Bentley,Mulsanne,Gasolina,Março,2016,29 000 km,6 752 cm3,537 cv,,,Sedan,Preto,Automática,8,4,5,,,31/03/2024,,2,Sim,Sim,Sim,Usados,250 000        EUR,8089948182,3 Julho 2023,Speed,,Metalizado,Tracção traseira,365 g/km,,"23,40 l/100km","10,10 l/100km",,,,,,,,,,,,,Sim,StandVirtual,Yes
Particular,Mercedes-Benz,GLE 350,Híbrido (Diesel),Março,2021,35 000 km,1 950 cm3,320 cv,,,SUV / TT,Cinzento,Automática,9,5,5,,Sim,,,,Sim,Sim,Sim,Usados,99 900        EUR,8089105226,6 Julho 2023,de Coupé 4Matic,,Metalizado,Integral,,Nacional,,,,Classe GLE,,,,,,,,12/12/2024,,,,StandVirtual,Yes
Particular,Ford,Mustang,Gasolina,Agosto,2017,40 000 km,4 951 cm3,450 cv,,,Coupé,Cinzento,Automática,6,2,4,Classe 1,,15/02/2024,,1,Sim,Sim,Sim,Usados,64 000        EUR,8089947308,6 Julho 2023,5.0 Ti-VCT GT Aut.,Sim,Metalizado,Tracção traseira,265 g/km,Importado,"19,60 l/100km","8,50 l/100km",960 €,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,E 300,Híbrido (Diesel),Setembro,2022,405 km,1 950 cm3,306 cv,Sim,Sim,Carrinha,Preto,Automática,9,5,5,Classe 1,,,24 Meses,,Sim,Sim,Sim,Usados,68 990        EUR,8088708923,6 Julho 2023,De Avantgarde,Sim,Metalizado,Tracção traseira,,Nacional,,,,Classe E,Sim,,,,,60 km,,,,,,StandVirtual,Yes
Particular,Mercedes-Benz,E 53 AMG,Gasolina,Abril,2023,600 km,2 999 cm3,435 cv,Sim,,Cabrio,Preto,Automática,,3,,,,,,,,,,Usados,132 900        EUR,8089238033,6 Julho 2023,4Matic+,,Metalizado,,,,,,,Classe E,Sim,Sim,,,,,,,,,,StandVirtual,Yes
Profissional,Bentley,Continental,Gasolina,Maio,2012,94 000 km,3 993 cm3,507 cv,,Sim,Coupé,Vermelho,Automática,8,2,4,,,,18 Meses,,Sim,Sim,Sim,Usados,124 500        EUR,8089820483,6 Julho 2023,GT V8,Sim,Metalizado,Integral,358 g/km,,"24,30 l/100km","10,70 l/100km",,,,,,,,,,,,,,StandVirtual,Yes
Particular,Tesla,Model X,Eléctrico,Agosto,2019,156 000 km,,760 cv,,,SUV / TT,Branco,Automática,,5,7,Classe 1,,,,1,Sim,Sim,Sim,Usados,66 000        EUR,8089104011,6 Julho 2023,100 kWh Performance AWD,,Pérola,Integral,,Nacional,,,,,,,430 km,100 kWh,Própria,430 km,,28/08/2027,,235 kWh/100km,,StandVirtual,Yes
Particular,Mercedes-Benz,GLE 350,Diesel,Agosto,2018,119 000 km,2 987 cm3,258 cv,,,SUV / TT,Cinzento,Automática,10,5,5,Classe 2,Sim,,,2,Sim,Sim,Sim,Usados,64 900        EUR,8088646290,6 Julho 2023,d Coupé 4Matic,,Metalizado,Integral,235 g/km,Nacional,"8,80 l/100km","7,20 l/100km",,Classe GLE,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Panamera,Híbrido (Gasolina),Abril,2014,146 664 km,3 000 cm3,416 cv,Sim,Sim,Sedan,Branco,Automática,8,5,5,Classe 1,,,18 Meses,1,,Sim,Sim,Usados,62 900        EUR,8089346075,6 Julho 2023,,Sim,,,,Importado,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,S 350,Diesel,Julho,2014,43 069 km,2 987 cm3,258 cv,Sim,Sim,Sedan,Preto,Automática,9,4,5,Classe 1,Sim,,18 Meses,1,Sim,Sim,Sim,Usados,62 900        EUR,8088360253,6 Julho 2023,BlueTEC Longo,Sim,,,,Nacional,,,,Classe S,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Cayenne Coupé,Híbrido (Gasolina),Janeiro,2023,19 000 km,2 995 cm3,462 cv,Sim,Sim,SUV / TT,Azul,Automática,8,5,5,,Sim,,36 Meses,,,,,Usados,129 900        EUR,8089988761,6 Julho 2023,E-Hybrid,,Metalizado,Integral,73 g/km,Nacional,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Cayman,Gasolina,Junho,2016,18 109 km,3 800 cm3,385 cv,,,Coupé,Branco,Manual,6,2,2,,,,18 Meses,,Sim,,Sim,Usados,122 000        EUR,8088708106,6 Julho 2023,3.8 GT4,Sim,Metalizado,,,Importado,"14,80 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,VW,ID.5,Eléctrico,Julho,2022,8 000 km,,204 cv,Sim,Sim,SUV / TT,Cinzento,Automática,,5,5,,Sim,,18 Meses,,,,,Usados,61 500        EUR,8088700529,6 Julho 2023,Pro Performance,,,,,Importado,,,,,,Sim,516 km,,Própria,,,,,"16,90 kWh/100km",,StandVirtual,Yes
Profissional,Porsche,718 Boxster,Gasolina,Fevereiro,2023,19 km,1 988 cm3,300 cv,,,Cabrio,Cinzento,Automática,,2,2,,,,24 Meses,,Sim,,Sim,Novos,91 573        EUR,8089074788,6 Julho 2023,2.0 PDK,Sim,Metalizado,,,Nacional,"10,60 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,Q4 Sportback e-tron,Eléctrico,Setembro,2022,2 100 km,,204 cv,Sim,Sim,Utilitário,Cinzento,Automática,,5,5,,Sim,,18 Meses,,,,,Usados,69 750        EUR,8089988755,6 Julho 2023,40 82 kWH,Sim,,,1 g/km,Nacional,,,,,,Sim,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLC 300,Híbrido (Diesel),Setembro,2020,19 500 km,1 950 cm3,320 cv,Sim,,SUV / TT,Preto,Automática,,5,5,,Sim,,18 Meses,,,Sim,Sim,Usados,66 900        EUR,8087377951,6 Julho 2023,de 4Matic,,,,,,,,,Classe GLC,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,992,Gasolina,Junho,2021,10 266 km,2 981 cm3,385 cv,Sim,Sim,Coupé,Cinzento,Automática,8,2,4,Classe 1,,,18 Meses,,Sim,Sim,Sim,Usados,165 911        EUR,8089160067,6 Julho 2023,Carrera PDK,Sim,Metalizado,Tracção traseira,,,"11,20 l/100km",,"759,56 €",911 (Todos),Sim,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,i4,Eléctrico,Junho,2022,9 198 km,,340 cv,,Sim,Sedan,Branco,Automática,,5,5,Classe 1,,,36 Meses,1,,Sim,Sim,Usados,68 000        EUR,8089372171,6 Julho 2023,eDrive40 Desportiva M,Sim,Metalizado,,,,,,,Série i,,Sim,,,,,,20/06/2030,,,,StandVirtual,Yes
Profissional,Tesla,Model S,Eléctrico,Dezembro,2017,133 744 km,,525 cv,,Sim,Sedan,Branco,Automática,,5,5,Classe 1,,,36 Meses,1,,Sim,Sim,Usados,63 900        EUR,8089017458,6 Julho 2023,100D,Sim,,,,,,,,,,Sim,,,,,,14/12/2025,,,,StandVirtual,Yes
