Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Tracção,Emissões CO2,Consumo Urbano,Consumo Extra Urbano,Condição,Preco,ID Anuncio,Data Anuncio,Link,IVA Discriminado,Aceita retoma,Possibilidade de financiamento,Tipo de cor,Inspecção válida até,Garantia de Stand (incl. no preço),Livro de Revisões completo,Não fumador,2º Chave,Autonomia,Capacidade da bateria,Valor Fixo,Autonomia Máxima,Origem,Sub-modelo,Classe do veículo,Registo(s),Garantia de Fábrica até,ou até,Consumo Combinado,Filtro de partículas,IUC,Gancho de Reboque,Consumo,Bateria,Clássico,Site,Portugal,Data
Profissional,Mercedes-Benz,B 180,d Progressive,Diesel,Abril,2022,28 198 km,1 950 cm3,116 cv,Carrinha,Preto,Manual,,5,,,,,,Usados,39 900        EUR,8090804657,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-b-180-d-progressive-ID8PybTj.html,,,,,,18 Meses,,,,,,Sim,,Nacional,Classe B,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,520,d Line Luxury Auto,Diesel,Abril,2019,44 000 km,1 995 cm3,190 cv,Carrinha,Preto,Automática,8,5,5,Tracção traseira,135 g/km,,,Usados,38 980        EUR,8090229262,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-line-luxury-auto-ID8PwMcK.html,Sim,Sim,Sim,Metalizado,,18 000 Meses,Sim,Sim,Sim,,,Sim,1 000 km,Nacional,Série 5,Classe 1,1,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Cupra,Formentor,1.5 TSI Base DSG,Gasolina,Setembro,2022,5 964 km,1 498 cm3,150 cv,SUV / TT,Preto,Automática,7,5,5,Tracção dianteira,,"6,50 l/100km",5 l/100km,Usados,34 850        EUR,8089944954,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/cupra-formentor-1-5-tsi-base-dsg-ID8PuAf8.html,,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,,,Nacional,,,,20/09/2025,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,C 200,,Diesel,Outubro,2018,142 261 km,2 143 cm3,136 cv,Carrinha,Azul,Automática,,5,5,,119 g/km,,,Usados,32 750        EUR,8089208458,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-ID8PruEa.html,,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,Sim,,,Classe C,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,A 180,,Diesel,Julho,2021,40 664 km,1 950 cm3,116 cv,Utilitário,Branco,Automática,8,5,5,Tracção dianteira,,,,Usados,32 250        EUR,8089275233,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-ID8PrM1b.html,,Sim,Sim,Metalizado,,24 Meses,Sim,Sim,Sim,,,Sim,,Nacional,Classe A,,,,,,Sim,,,,,,StandVirtual,Yes,2023-10-12
Profissional,VW,Tiguan Allspace,2.0 TDI Highline,Diesel,Agosto,2018,115 000 km,1 968 cm3,150 cv,SUV / TT,Cinzento,Manual,,5,7,,131 g/km,,,Usados,33 500        EUR,8088326158,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/vw-tiguan-allspace-2-0-tdi-highline-ID8PnN7v.html,,Sim,Sim,,,18 Meses,Sim,Sim,Sim,,,Sim,,Nacional,,Classe 1,1,,,,,148 €,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,C 220,d Avantgarde,Diesel,Setembro,2019,97 000 km,1 950 cm3,194 cv,Carrinha,Preto,Automática,,5,5,,,"5,50 l/100km",,Usados,37 500        EUR,8089077183,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-avantgarde-ID8PqVuP.html,,Sim,Sim,,,18 Meses,Sim,Sim,Sim,,,,,Nacional,Classe C,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,E 220,d AMG,Diesel,Dezembro,2016,117 000 km,1 950 cm3,194 cv,Sedan,Cinzento,Automática,,5,5,,112 g/km,"6,10 l/100km",,Usados,39 500        EUR,8089257955,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-amg-ID8PrHvw.html,,Sim,Sim,,,18 Meses,Sim,Sim,Sim,,,,,Nacional,Classe E,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Renault,Zoe,Limited 50,Eléctrico,Abril,2022,16 419 km,,109 cv,Pequeno citadino,Cinzento,Automática,,5,,,,,,Usados,31 500        EUR,8089077227,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/renault-zoe-limited-50-ID8PqVwx.html,,,Sim,,,18 Meses,,,,395 km,,Sim,,Nacional,,,,21/04/2025,,,,,,"17,30 kWh/100km",,,StandVirtual,Yes,2023-10-12
Profissional,MG,MG5,61 kWh Comfort,Eléctrico,Janeiro,2023,3 580 km,,156 cv,Carrinha,Branco,Automática,7,5,5,Tracção dianteira,,,,Usados,39 500        EUR,8089555637,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mg-mg5-61-kwh-comfort-ID8PsVXP.html,Sim,Sim,Sim,Pérola,,84 Meses,Sim,Sim,Sim,400 km,61 kWh,Sim,,Nacional,,Classe 1,,11/01/2030,150 000 km,,,,,"17,50 kWh/100km",Própria,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,C 250,d Coupe 9G-TRONIC AMG Line,Diesel,Abril,2016,135 000 km,2 143 cm3,204 cv,Coupé,Cinzento,Automática,9,2,4,,,"4,80 l/100km",,Usados,32 990        EUR,8089819342,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-250-d-coupe-9g-tronic-amg-line-ID8Pu3z8.html,,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,Sim,,Nacional,Classe C,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,520,d Touring Aut. Luxury Line,Diesel,Setembro,2018,119 000 km,1 995 cm3,190 cv,Carrinha,Azul,Automática,8,5,5,Tracção dianteira,,,,Usados,31 990        EUR,8090320644,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-touring-aut-luxury-line-ID8Pv9YE.html,,Sim,Sim,Metalizado,,36 Meses,Sim,Sim,Sim,,,Sim,,Nacional,Série 5,Classe 1,,,,,Sim,250 €,,,,,StandVirtual,Yes,2023-10-12
Profissional,Peugeot,308,1.5 BlueHDi Active Pack,Diesel,Maio,2022,30 084 km,1 499 cm3,130 cv,Citadino,Branco,Manual,,5,,,,,,Usados,30 490        EUR,8090610898,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-5-bluehdi-active-pack-ID8Pxnua.html,,,,,,18 Meses,,,,,,Sim,,Nacional,,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,B 200,AMG Line Aut.,Gasolina,Julho,2020,65 000 km,1 332 cm3,163 cv,Monovolume,Branco,Automática,7,5,5,Tracção dianteira,,,,Usados,32 950        EUR,8089166539,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-b-200-amg-line-aut-ID8PrjK3.html,,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,Sim,,Importado,Classe B,Classe 1,,,,6 l/100km,Sim,130 €,,,,,StandVirtual,Yes,2023-10-12
Profissional,Citroën,e-C4,Shine Pack,Eléctrico,Junho,2022,50 km,,136 cv,SUV / TT,Prateado,Automática,,5,,,,,,Usados,34 999        EUR,8088437595,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/citron-e-c4-shine-pack-ID8Pog6T.html,,,Sim,,,36 Meses,,,,,,Sim,,Nacional,,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Maio,2021,38 450 km,1 461 cm3,116 cv,Utilitário,Branco,Automática,,5,5,,,,,Usados,33 500        EUR,8090641078,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PxwkV.html,,Sim,Sim,,,18 Meses,Sim,,Sim,,,,,Nacional,Classe A,,,,,,Sim,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Hyundai,Tucson,1.6 CRDi Vanguard,Diesel,Novembro,2021,30 549 km,1 598 cm3,116 cv,SUV / TT,Preto,Manual,6,5,5,Tracção dianteira,139 g/km,"5,60 l/100km","4,40 l/100km",Usados,30 990        EUR,8090740706,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-crdi-vanguard-ID8PxWfQ.html,Sim,Sim,Sim,,,18 Meses,Sim,Sim,Sim,,,Sim,,Nacional,,,,08/11/2026,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,520,d Auto,Diesel,Julho,2018,69 487 km,1 995 cm3,190 cv,Carrinha,Azul,Automática,8,5,5,,114 g/km,,,Usados,33 990        EUR,8088881480,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-auto-ID8Pq7Ak.html,Sim,Sim,Sim,Metalizado,11/07/2024,18 Meses,,,Sim,,,Sim,,Nacional,Série 5,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Peugeot,5008,1.5 BlueHDi Allure Pack,Diesel,Novembro,2020,68 969 km,1 499 cm3,130 cv,Monovolume,Branco,Manual,,5,7,,,,,Usados,33 990        EUR,8090024730,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-pack-ID8PuUZQ.html,,Sim,Sim,,,18 Meses,,,Sim,,,,,Importado,,,1,,,,,,,,,,StandVirtual,Yes,2023-10-12
Particular,MINI,Cabrio,John Cooper Works,Gasolina,Março,2017,80 000 km,1 998 cm3,231 cv,Cabrio,Vermelho,Automática,,2,4,Tracção dianteira,,,,Usados,30 900        EUR,8090788852,11 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mini-cabrio-john-cooper-works-ID8Py7Mo.html,,,,,,,Sim,Sim,Sim,,,,,Importado,,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Citroën,e-C4,Shine Pack,Eléctrico,Junho,2022,50 km,,136 cv,SUV / TT,Cinzento,Automática,,5,,,,,,Usados,34 999        EUR,8088434652,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/citron-e-c4-shine-pack-ID8Poflq.html,,,Sim,,,36 Meses,,,,,,Sim,,Nacional,,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Tesla,Model 3,,Eléctrico,Março,2019,83 384 km,,513 cv,Sedan,Cinzento,Automática,,4,5,,,,,Usados,44 000        EUR,8090053529,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/tesla-model-3-ID8Pw2ul.html,,Sim,Sim,Metalizado,01/03/2025,24 Meses,,,,,,Sim,,Importado,,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Tesla,Model 3,,Eléctrico,Fevereiro,2019,125 898 km,,480 cv,Sedan,Cinzento,Automática,,4,5,,,,,Usados,35 000        EUR,8088576985,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/tesla-model-3-ID8PoQn7.html,,Sim,Sim,Metalizado,01/02/2025,24 Meses,,,,,,Sim,,Importado,,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,418 Gran Coupé,d Pack M,Diesel,Maio,2018,140 000 km,1 995 cm3,150 cv,Sedan,Preto,Manual,6,5,5,Tracção traseira,,"5,40 l/100km",,Usados,30 990        EUR,8090804547,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-418-gran-coup-d-pack-m-ID8PybRx.html,,,Sim,Metalizado,,18 Meses,,,,,,,,,Série 4,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Citroën,e-C4,Shine Pack,Eléctrico,Junho,2022,50 km,,136 cv,SUV / TT,Cinzento,Automática,,5,,,,,,Usados,34 999        EUR,8088434643,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/citron-e-c4-shine-pack-ID8Poflh.html,,,Sim,,,36 Meses,,,,,,Sim,,Nacional,,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,VW,Amarok,3.0 TDI CD Highline 4Motion Aut.,Diesel,Agosto,2019,121 000 km,2 967 cm3,204 cv,SUV / TT,Cinzento,Automática,,4,3,Integral,,,,Usados,35 990        EUR,8090524575,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/vw-amarok-3-0-tdi-cd-highline-4motion-aut-ID8Px11R.html,Sim,,,,,18 Meses,,,,,,Sim,,Nacional,,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Audi,A3 Sportback,40 TFSIe S line,Híbrido (Gasolina),Junho,2021,89 000 km,1 395 cm3,204 cv,Utilitário,Preto,Automática,7,5,5,Tracção dianteira,,,,Usados,36 950        EUR,8090165214,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-40-tfsie-s-line-ID8PwwxI.html,Sim,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,59 km,,Sim,,Importado,,Classe 1,,,,,Sim,130 €,,,,,StandVirtual,Yes,2023-10-12
Profissional,Volvo,XC 40,1.5 T5 PHEV Momentum Plus,Híbrido (Gasolina),Novembro,2020,71 000 km,1 477 cm3,262 cv,SUV / TT,Preto,Automática,8,5,5,Integral,,,,Usados,39 850        EUR,8090609447,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/volvo-xc-40-1-5-t5-phev-momentum-plus-ID8Pxn6L.html,Sim,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,Sim,,Importado,,Classe 1,,,,,Sim,130 €,,,,,StandVirtual,Yes,2023-10-12
Profissional,Tesla,Model S,85 Perfomance,Eléctrico,Dezembro,2014,177 066 km,,421 cv,Sedan,Cinzento,Automática,,5,5,Tracção traseira,,,,Usados,37 500        EUR,8089169940,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/tesla-model-s-85-perfomance-ID8PrkCU.html,,Sim,Sim,Metalizado,05/12/2023,18 Meses,Sim,Sim,Sim,440 km,85 kWh,,440 km,Importado,,Classe 1,2,,,,,,,,Própria,,StandVirtual,Yes,2023-10-12
Profissional,Jaguar,F-Pace,2.0 i4D Portfolio Aut.,Diesel,Janeiro,2017,158 093 km,1 999 cm3,180 cv,SUV / TT,Preto,Automática,8,5,5,Integral,139 g/km,,,Usados,38 990        EUR,8088175434,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/jaguar-f-pace-2-0-i4d-portfolio-aut-ID8Pn9Uu.html,,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,,,,,Classe 2,1,,,,Sim,,,,,,StandVirtual,Yes,2023-10-12
Particular,Mercedes-Benz,A 180,,Diesel,Julho,2020,48 428 km,1 461 cm3,116 cv,Utilitário,Branco,Automática,7,5,5,Tracção dianteira,,"4,70 l/100km",,Usados,31 400        EUR,8090682190,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-ID8PxG22.html,,,Sim,,,,Sim,,Sim,,,,,,Classe A,Classe 1,,,,,Sim,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,530,e iPerformance Pack M,Híbrido (Gasolina),Setembro,2018,68 474 km,1 998 cm3,252 cv,Sedan,Preto,Automática,8,4,5,,,,,Usados,35 990        EUR,8089076202,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-530-e-iperformance-pack-m-ID8PqVf0.html,Sim,Sim,Sim,Metalizado,,18 Meses,,,Sim,,,Sim,,Nacional,Série 5,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Audi,A5 Sportback,40 TDI Design S tronic,Diesel,Agosto,2019,84 219 km,1 968 cm3,190 cv,Sedan,Preto,Automática,7,5,5,,,"5,10 l/100km",,Usados,34 990        EUR,8089075242,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/audi-a5-sportback-40-tdi-design-s-tronic-ID8PqWZv.html,,Sim,Sim,,09/08/2025,18 Meses,,,Sim,,,Sim,,Nacional,,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,E 220,d T 9G-TRONIC Avantgarde,Diesel,Junho,2017,147 000 km,1 950 cm3,194 cv,Carrinha,Cinzento,Automática,,5,5,,,,,Usados,31 900        EUR,8090293416,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-t-9g-tronic-avantgarde-ID8Pv2Tu.html,,Sim,Sim,,,18 Meses,Sim,Sim,Sim,,,Sim,,Importado,Classe E,Classe 1,1,,,,Sim,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Audi,A6 Avant,40 TDI Design S tronic,Diesel,Setembro,2020,103 815 km,1 968 cm3,204 cv,Carrinha,Preto,Automática,,5,,,,,,Usados,44 999        EUR,8090154285,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/audi-a6-avant-40-tdi-design-s-tronic-ID8PwsHr.html,,,Sim,,,36 Meses,,,,,,Sim,,Nacional,,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Peugeot,3008,1.5 BlueHDi Allure Pack,Diesel,Junho,2022,26 049 km,1 499 cm3,130 cv,SUV / TT,Cinzento,Manual,6,5,5,Tracção dianteira,109 g/km,"4,40 l/100km","3,60 l/100km",Usados,37 990        EUR,8089686522,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-allure-pack-ID8Ptw0S.html,,Sim,Sim,Metalizado,,24 Meses,,Sim,Sim,,,Sim,,Nacional,,Classe 1,1,,,,,154 €,,,,,StandVirtual,Yes,2023-10-12
Profissional,DS,DS4,1.2 PureTech Performance Line EAT8,Gasolina,Abril,2023,3 895 km,1 199 cm3,130 cv,Utilitário,Bege,Automática,6,5,5,,,,,Usados,37 950        EUR,8090647922,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/ds-ds4-1-2-puretech-performance-line-eat8-ID8Pxx7k.html,,Sim,Sim,,,36 Meses,,,Sim,,,Sim,,Nacional,,Classe 1,1,01/01/0001,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,E 220,,Diesel,Fevereiro,2018,103 000 km,1 950 cm3,163 cv,Coupé,Cinzento,Automática,,3,4,,,,,Usados,39 400        EUR,8089389970,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-ID8PsfRM.html,,,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,Sim,,Importado,Classe E,Classe 1,1,,,,Sim,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Opel,Mokka-e,Elegance,Eléctrico,Agosto,2022,10 km,,136 cv,SUV / TT,Preto,Automática,,5,,Tracção dianteira,,,,Usados,39 500        EUR,8090259657,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/opel-mokka-e-elegance-ID8PwU6Z.html,,Sim,Sim,,,36 Meses,,,,,,,,Importado,,Classe 1,,,,,,,,,Própria,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,C 220,d Aut.,Diesel,Janeiro,2016,142 529 km,2 143 cm3,170 cv,Coupé,Cinzento,Automática,8,3,5,,,,,Usados,34 980        EUR,8087830329,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-aut-ID8PlI8h.html,,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,,,,Classe C,Classe 1,1,,,,Sim,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,C 220,d Station 9G-TRONIC AMG Line,Diesel,Dezembro,2019,150 000 km,1 950 cm3,194 cv,Carrinha,Prateado,Automática,9,5,5,,,,,Usados,31 500        EUR,8090804535,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-station-9g-tronic-amg-line-ID8PybRl.html,,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,,,Importado,Classe C,Classe 1,1,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Opel,Mokka-e,Edition,Eléctrico,Novembro,2022,5 km,,136 cv,SUV / TT,Cinzento,Automática,,5,5,,,,,Usados,33 200        EUR,8090259724,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/opel-mokka-e-edition-ID8PwU84.html,,Sim,Sim,,,36 Meses,,,,,,,,Importado,,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Opel,Mokka-e,Elegance,Eléctrico,Janeiro,2023,4 km,,136 cv,SUV / TT,Cinzento,Automática,,5,,,,,,Usados,39 800        EUR,8090259459,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/opel-mokka-e-elegance-ID8PwU3N.html,,Sim,Sim,,,36 Meses,,,,,,,,Nacional,,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Peugeot,2008,1.2 PureTech Active,Gasolina,Setembro,2022,9 km,1 199 cm3,102 cv,SUV / TT,Branco,Manual,,5,5,,,,,Usados,33 500        EUR,8089820819,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-active-ID8Pu3VX.html,,Sim,Sim,,,24 Meses,,,,,,,,Importado,,,1,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Peugeot,2008,1.2 PureTech GT Pack EAT8,Gasolina,Janeiro,2023,6 km,1 199 cm3,130 cv,SUV / TT,Azul,Automática,8,5,5,Tracção dianteira,,,,Usados,32 800        EUR,8089821003,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-gt-pack-eat8-ID8Pu3ZW.html,,Sim,Sim,,,36 Meses,,,,,,,,Importado,,Classe 1,1,,,,,,,,,,StandVirtual,Yes,2023-10-12
